,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
449,20,6,smart,542,403,74.35424354243543,437.48138957816377,124.8014888337469,755.1109261270128,242.9674719085803,32.17639468611161
450,20,8,basic,557,446,80.07181328545781,391.8811659192825,124.23766816143498,757.2893634533843,272.14777775952655,35.93709233132242
451,20,6,smart,544,409,75.18382352941177,494.5452322738386,121.07823960880195,756.0559163696031,236.45538036881644,31.274853519329326
452,5,8,basic,559,234,41.86046511627907,1049.559829059829,129.27350427350427,189.69808744122733,117.25601059354915,61.81190974309514
453,20,8,basic,563,440,78.15275310834814,409.225,122.10681818181818,756.9638341770288,264.67997231302724,34.96599974301115
454,10,6,basic,545,354,64.95412844036697,613.6581920903955,119.41525423728814,379.9551823340365,201.13768264742276,52.937212597509244
455,15,4,smart,555,396,71.35135135135135,532.5984848484849,126.39393939393939,568.265712990486,232.4017146247765,40.89666318275081
456,20,8,basic,558,441,79.03225806451613,429.3809523809524,128.66666666666666,757.5945185627162,274.14113782434623,36.185734071101514
457,5,4,smart,556,259,46.58273381294964,942.1853281853282,120.4054054054054,190.14294441101362,133.36112493822492,70.13729873139603
458,5,8,basic,556,260,46.76258992805755,1029.9576923076922,120.82692307692308,190.7577530969254,139.32970171628554,73.04012521341197
459,10,6,basic,543,333,61.32596685082873,729.6516516516516,120.09009009009009,379.38095113850443,183.1064748347962,48.264541033307616
460,10,4,smart,563,356,63.232682060390765,600.3202247191011,120.67415730337079,379.56772663292634,198.81801028616087,52.38011462403242
461,5,6,smart,545,249,45.68807339449542,962.2971887550201,134.4417670682731,190.6944953909532,130.53789885420537,68.4539417808482
462,5,8,basic,560,283,50.535714285714285,1104.8798586572439,125.41696113074205,190.2297804757155,133.35885228821468,70.1040877799042
463,5,4,basic,555,260,46.846846846846844,994.8115384615385,128.41538461538462,190.2046646061364,131.39619813348727,69.08148041772483
464,5,6,smart,545,250,45.87155963302752,975.7,124.372,190.4571791851003,133.4176744902384,70.05127087415974
465,15,8,smart,561,388,69.16221033868094,570.1237113402062,120.37113402061856,568.0232626262784,218.8032030483215,38.5201130736576
466,15,4,smart,560,373,66.60714285714285,506.70777479892763,127.26809651474531,568.2334946066636,221.6722971420687,39.01077624709755
467,20,6,smart,546,409,74.9084249084249,424.7334963325183,121.60880195599022,756.2619703291689,239.99453599472287,31.734312369331942
468,20,6,smart,545,390,71.55963302752293,448.85128205128206,118.04102564102564,755.4726360130827,222.51369869624364,29.453574899884305
469,20,4,basic,558,414,74.19354838709677,376.7004830917874,130.2512077294686,756.759277751197,263.6893540201689,34.84454856024417
470,5,8,basic,559,227,40.608228980322004,962.2995594713657,111.66079295154185,189.83205273433018,111.81291141105844,58.900965248234726
471,20,6,smart,547,401,73.308957952468,537.2543640897755,126.63092269326684,755.9002170321126,234.874013405184,31.07209233612457
472,15,8,smart,563,405,71.93605683836589,519.4271604938272,115.80740740740741,567.7796893700428,222.57545745209026,39.2010249079251
473,10,4,smart,558,310,55.55555555555556,841.4935483870968,122.65161290322581,379.30941784631597,180.06198281337325,47.47100239054138
474,10,8,basic,558,344,61.648745519713266,663.4709302325581,121.67732558139535,379.79463084360856,193.71147983046689,51.004270228936754
475,5,8,smart,560,249,44.46428571428571,1004.570281124498,112.91566265060241,190.15913159108672,120.12442734087384,63.17047534650416
476,5,6,smart,545,181,33.211009174311926,1207.132596685083,139.51381215469613,189.31759716679633,91.07732056329807,48.108217052351094
477,20,6,smart,545,383,70.27522935779817,461.50913838120107,124.85639686684073,756.2292557705595,235.1855883760271,31.099773855797853
478,15,8,basic,559,413,73.8819320214669,459.29782082324454,118.7409200968523,568.661567079652,244.1612148069054,42.93612034672741
479,15,8,smart,562,395,70.2846975088968,479.6886075949367,117.50886075949367,568.0982126685137,230.11311608779243,40.50586869599321
480,15,6,smart,545,360,66.05504587155964,418.18888888888887,119.55277777777778,567.303228392328,213.37395435609238,37.611976043353316
481,5,8,basic,561,284,50.623885918003566,1023.7922535211268,117.57394366197182,190.6514867360679,141.3084393734215,74.1187188165202
482,15,4,basic,550,405,73.63636363636363,477.41234567901233,125.68148148148148,568.9358523201863,249.8913613261425,43.92258992064862
483,20,4,smart,559,419,74.95527728085868,452.82100238663486,124.86396181384248,756.1450381906371,254.43339155806433,33.64875502812164
484,20,6,smart,548,419,76.45985401459853,516.2863961813842,133.99045346062053,755.8190428647888,262.9623763766613,34.79171090740877
485,5,4,smart,556,260,46.76258992805755,952.6538461538462,121.76538461538462,190.2685070700971,131.6423634143769,69.18767873964468
486,20,6,basic,540,412,76.29629629629629,402.69417475728153,130.56553398058253,757.4238049745051,263.33666287665733,34.767413058204745
487,20,6,basic,546,431,78.93772893772893,392.5150812064965,130.68445475638052,757.6073683053633,266.8650429468548,35.22471587674574
488,20,8,smart,559,425,76.02862254025044,421.1623529411765,122.45882352941176,755.9896630351942,249.98417738078314,33.06714226450282
489,20,6,basic,545,433,79.44954128440367,392.18937644341804,127.42494226327945,757.1790400648432,266.63366287639343,35.21408395741639
490,10,8,smart,559,351,62.7906976744186,622.985754985755,124.02849002849003,379.3039209393212,194.56026146076022,51.294028540212445
491,15,4,smart,553,365,66.00361663652802,548.1342465753424,119.27397260273973,568.0790403051617,216.60466172239984,38.12931763967982
492,5,4,basic,558,179,32.07885304659498,1332.7541899441342,129.1731843575419,189.12178124063712,92.72728018062291,49.0304604643277
493,15,6,smart,547,378,69.10420475319927,475.64021164021165,130.31216931216932,568.6610667614248,225.22175825194313,39.60562300046336
494,5,6,smart,541,225,41.58964879852125,1039.7377777777779,127.88,189.88724209687376,110.91653143439429,58.41178702137798
495,10,6,smart,543,329,60.58931860036832,664.1884498480243,127.41033434650456,379.0376835629299,182.95987076556008,48.269572841873945
496,10,8,basic,563,361,64.12078152753108,705.775623268698,116.797783933518,379.36603642096304,192.62559539117,50.775656463200946
497,20,8,smart,554,423,76.3537906137184,441.03309692671394,125.03309692671395,756.5097648935719,252.4467122142472,33.369921173424935
498,10,6,smart,543,335,61.69429097605893,609.5641791044776,119.97313432835821,379.5555467913191,187.98966708463414,49.52889469640434
499,5,4,smart,555,244,43.96396396396396,1103.438524590164,112.8360655737705,190.12309224426815,122.45953765325724,64.41065954046367
500,10,4,smart,557,333,59.78456014362658,570.6846846846847,121.93093093093093,379.93592251699573,195.72579353839288,51.515474567856224
501,15,4,smart,550,368,66.9090909090909,547.4891304347826,128.70923913043478,568.3850659441568,225.13423032531043,39.60945559879112
502,20,4,smart,559,430,76.92307692307693,428.42790697674417,129.22558139534883,756.9045188152803,258.1237682030576,34.102553464349405
503,5,6,basic,541,237,43.80776340110906,1168.493670886076,126.23628691983123,189.9551151839448,111.67151168220326,58.78836775417452
504,10,6,smart,544,326,59.92647058823529,598.2546012269938,117.80061349693251,379.4630555057061,179.41569105961844,47.28146481098487
505,5,8,smart,559,233,41.681574239713775,1148.2274678111587,123.51931330472102,189.58223301424997,111.64637450384875,58.890737137512694
506,15,4,smart,556,402,72.3021582733813,579.5746268656717,123.11442786069652,568.370335091736,234.47342333482462,41.2536349732222
507,15,4,smart,557,393,70.55655296229803,634.7379134860051,128.04580152671755,568.5340815297872,227.8476254215434,40.0763354078019
508,10,8,smart,560,338,60.357142857142854,618.0029585798817,115.12130177514793,378.8863270455891,180.28506274678435,47.58288961034262
509,5,8,smart,561,252,44.919786096256686,926.0793650793651,118.03571428571429,190.11203031353773,126.30096286053933,66.43501868463584
510,15,8,basic,560,414,73.92857142857143,456.5990338164251,125.09903381642512,568.762843367515,239.6311921379985,42.13200544522158
511,20,8,basic,557,440,78.99461400359067,339.9340909090909,122.75454545454545,757.123158803396,260.9839681642716,34.47047750814368
512,10,4,basic,558,377,67.56272401433692,732.1114058355438,124.49867374005305,380.4042601200987,213.65698745443592,56.16577148399483
513,15,4,smart,563,385,68.38365896980461,479.36103896103896,118.1012987012987,567.8680675693456,221.1346932671039,38.94120939281374
514,20,8,basic,559,456,81.5742397137746,402.3092105263158,126.50219298245614,757.4977639736084,278.47128782511726,36.761994697428484
515,10,6,smart,544,331,60.845588235294116,776.4199395770393,135.66767371601208,379.0384655815367,192.4068807172538,50.76183506126617
516,5,8,basic,561,279,49.73262032085562,1041.7025089605734,115.48387096774194,190.63027540658743,139.18676739453946,73.01398851660565
517,5,8,basic,561,260,46.3458110516934,969.6807692307692,117.62307692307692,190.25827114497312,127.51781958945261,67.02353533544226
518,15,6,basic,544,383,70.40441176470588,468.92167101827675,127.23759791122716,569.1869264535426,235.6086990453611,41.39390560380196
519,15,8,basic,562,416,74.02135231316726,510.65625,119.00240384615384,568.7046351829654,243.22884101806528,42.768921856916634
520,10,4,smart,562,314,55.871886120996436,670.608280254777,124.9171974522293,379.60008610817437,184.42234672250902,48.58332583990887
521,5,4,smart,550,210,38.18181818181819,874.6571428571428,121.05238095238096,190.0924453178013,110.66607352512712,58.216976135013056
522,15,8,basic,565,423,74.86725663716814,514.6146572104019,119.33569739952719,568.6801159594112,242.11204817409543,42.5743825710579
523,10,6,basic,546,336,61.53846153846154,745.5059523809524,129.48809523809524,379.2651799439327,188.08398889551017,49.59168382484121
524,10,8,smart,557,334,59.964093357271096,597.8922155688623,115.02994011976048,379.74192084361937,184.6802643886317,48.633099021133475
525,5,8,smart,561,183,32.62032085561498,884.9071038251366,116.55737704918033,189.3532059808987,94.8468716391975,50.08992118610621
526,20,4,basic,558,441,79.03225806451613,379.51473922902494,129.15192743764172,757.3644071252977,277.47174580472415,36.636491389648775
527,15,6,basic,540,378,70.0,414.94179894179894,121.85714285714286,568.0554031761014,222.56530154327567,39.180210292670836
528,20,6,basic,547,434,79.3418647166362,438.7165898617512,126.98847926267281,757.5404065684172,261.7513294663933,34.552787837694474
529,20,8,smart,560,399,71.25,394.9172932330827,124.11027568922306,755.1739268067745,248.15908144952002,32.86118238997627
530,20,6,basic,548,441,80.47445255474453,361.48979591836735,123.55555555555556,756.8345099099294,261.6918801141679,34.5771600908251
531,20,8,basic,564,445,78.90070921985816,419.114606741573,121.11460674157303,755.904128437834,257.88693636931356,34.11635505977031
532,20,4,basic,557,461,82.76481149012568,419.3275488069414,134.31019522776572,757.9688095822473,302.04713615188575,39.84954688549233
533,15,6,basic,543,378,69.61325966850829,447.962962962963,124.24338624338624,569.1507742019423,234.6143391100296,41.2218255240017
534,15,4,basic,556,404,72.66187050359713,387.13366336633663,127.17079207920793,569.0206206019925,244.60006743396897,42.98615174529098
535,20,4,basic,550,430,78.18181818181819,456.2651162790698,132.66046511627906,758.2416573488456,279.62728242895577,36.87838563323712
536,5,6,smart,540,193,35.74074074074074,1024.8186528497408,133.82901554404145,188.86086393773695,93.75669167823104,49.643261035351635
537,10,6,smart,546,327,59.89010989010989,740.1590214067278,130.4678899082569,379.3563534966978,185.89476344470796,49.00267564553288
538,20,8,smart,561,411,73.2620320855615,353.79318734793185,123.83211678832117,756.4039118965686,249.50615943429582,32.98583673485992
539,5,4,smart,550,232,42.18181818181818,940.6637931034483,124.86637931034483,189.7651790641509,122.49478234707864,64.55071628587285
540,15,8,basic,562,404,71.88612099644128,435.6980198019802,123.67574257425743,569.0454306463887,238.19261365390807,41.85827718242828
541,20,4,smart,561,400,71.301247771836,381.6525,127.395,756.7195159299603,247.15016656538654,32.660736423806206
542,15,6,smart,540,366,67.77777777777779,576.4016393442623,122.81147540983606,567.9437498314963,213.95689108858392,37.672197493512854
543,15,6,smart,542,376,69.37269372693727,481.8058510638298,120.16755319148936,567.9658791685057,220.6024719215876,38.84079660639942
544,15,8,basic,561,390,69.5187165775401,403.95641025641027,116.26666666666667,568.0837401964976,224.69413520915325,39.552995326258156
545,10,6,basic,543,367,67.58747697974218,691.4523160762943,130.12806539509538,380.26520440786965,208.77874734417153,54.90345814555175
546,15,6,basic,544,394,72.42647058823529,526.0913705583756,125.1015228426396,568.2182873106568,227.28378734902608,39.99937918660567
547,5,6,basic,542,228,42.066420664206646,994.3991228070175,137.53508771929825,190.42355624433804,119.2379635113595,62.61723384598583
548,15,6,basic,545,399,73.21100917431193,458.6040100250627,126.74436090225564,569.3027951980605,240.8299329751846,42.302608560247776
549,15,8,basic,558,434,77.77777777777779,611.5552995391705,125.40783410138249,568.8490542337967,247.28251317312004,43.47067316587066
550,20,6,smart,541,388,71.71903881700554,401.41237113402065,126.45876288659794,755.8653328371283,248.28186412603407,32.84736755873061
551,20,8,smart,559,456,81.5742397137746,450.47587719298247,126.14912280701755,756.4663190218656,264.1376058313542,34.9172989185946
552,15,8,basic,562,431,76.69039145907473,465.2853828306265,121.96519721577727,568.8756322003833,252.3443716229484,44.358442749057936
553,10,4,smart,558,338,60.57347670250897,698.8520710059172,123.71005917159763,379.623592555124,190.88071263198358,50.28157268815331
554,5,4,smart,551,249,45.19056261343013,1007.5943775100402,126.42168674698796,190.4694207205827,131.25550429331594,68.91158895572367
555,5,4,basic,551,200,36.29764065335753,945.865,127.405,189.84408301320056,103.09745211931681,54.30638157532046
556,20,4,smart,558,439,78.67383512544804,433.91571753986335,135.64236902050115,757.3718841457282,278.93256960213364,36.82901035027905
557,15,6,basic,540,394,72.96296296296296,491.2994923857868,127.40862944162437,568.3172715715995,232.60927138847802,40.92947426095826
558,5,8,smart,556,242,43.52517985611511,1183.5454545454545,128.8181818181818,189.7132415854488,119.64425300100858,63.06584189966497
559,5,4,smart,550,213,38.72727272727273,1099.3755868544602,124.62910798122066,189.97861117995768,107.41439920663429,56.54025921101494
560,10,8,smart,562,363,64.59074733096085,716.8236914600551,114.22589531680441,379.2846006004455,194.90806873117856,51.388342269266815
561,20,6,smart,545,400,73.39449541284404,385.6175,124.91,756.1329998388082,249.29327987685608,32.96950138798336
562,5,6,smart,544,253,46.50735294117647,1149.7509881422925,131.63636363636363,190.2938543521848,134.86876661668987,70.87394759847714
563,20,8,smart,559,423,75.67084078711986,412.39716312056737,122.67375886524823,755.8673203750085,253.03149614401184,33.47564967069555
564,20,6,basic,541,412,76.15526802218115,292.41747572815535,123.97572815533981,756.8890493042031,249.26716957046392,32.93311877079098
565,5,6,smart,544,244,44.85294117647059,981.094262295082,132.47540983606558,190.27581565710832,127.92107938769219,67.2292897265598
566,20,8,smart,562,437,77.75800711743773,418.81464530892447,124.81006864988558,756.4805466526634,264.7586749468939,34.998742019000964
567,10,6,smart,544,301,55.33088235294118,722.8471760797343,123.34551495016612,378.75142595345073,167.21312322058574,44.14851318371975
568,20,8,basic,562,445,79.1814946619217,397.92808988764045,128.73033707865167,756.9152566704907,273.6059970167496,36.147507215046
569,15,6,smart,545,358,65.68807339449542,589.2625698324023,115.45251396648045,567.6258826857181,200.78911651191353,35.37349557808766
570,5,6,basic,543,237,43.646408839779006,962.0126582278481,132.74683544303798,190.71021874617432,127.21241016608137,66.70455888648247
571,20,4,basic,558,447,80.10752688172043,457.5212527964206,133.37807606263982,757.6872786232983,284.19645754019155,37.508410865307184
572,10,6,smart,540,314,58.14814814814815,691.7547770700637,127.87579617834395,379.2407459462243,180.9332256784288,47.70933176681517
573,20,6,basic,544,431,79.22794117647058,404.3897911832947,134.6983758700696,757.7820627767611,279.0083656124457,36.81907758413651
574,10,6,basic,548,334,60.94890510948905,667.5508982035929,128.03592814371257,380.1856575358309,190.51292580266704,50.11049786503637
575,5,6,smart,545,230,42.201834862385326,1046.1478260869565,116.8695652173913,189.34609696823694,111.1680331874057,58.71155253126463
576,10,4,smart,558,362,64.87455197132617,715.1049723756906,123.8232044198895,379.57323893429736,201.84961270231022,53.17804102023368
577,20,4,smart,557,396,71.0951526032316,433.1388888888889,126.10606060606061,757.5108166362565,248.42895932871474,32.79543392289354
578,15,4,basic,553,398,71.97106690777576,521.2613065326633,131.08040201005025,569.9113323555447,247.67533245620697,43.45857300863292
579,5,6,smart,544,214,39.338235294117645,1031.2056074766356,120.67289719626169,189.78686509181676,106.3936536150169,56.05954530285583
580,15,8,smart,559,397,71.01967799642217,515.1511335012594,118.64231738035265,568.0016879366766,222.65172028811298,39.19913004077819
581,5,4,smart,556,232,41.726618705035975,1097.1681034482758,119.95258620689656,189.4016865886274,113.51729492912396,59.93468008322377
582,5,8,basic,561,271,48.3065953654189,895.7527675276752,117.18081180811808,190.794680138773,139.01906494104352,72.86317670908284
583,15,4,basic,556,416,74.82014388489209,597.1730769230769,135.625,569.5240262621691,261.52829767932684,45.92050301999682
584,10,8,basic,564,374,66.31205673758865,564.9090909090909,112.72994652406418,379.9899224744211,199.5143211495652,52.50516115016062
585,5,8,smart,561,279,49.73262032085562,980.9462365591398,117.49820788530467,190.43967896949954,135.2745168855934,71.0327373043192
586,10,8,smart,563,333,59.14742451154529,583.6756756756756,119.17417417417417,379.4710547158897,180.673112723771,47.61182980320886
587,15,8,smart,554,392,70.7581227436823,519.4234693877551,120.10714285714286,568.1850687280981,224.87037535948917,39.576959645009545
588,10,8,smart,561,317,56.50623885918004,652.7287066246057,115.49842271293376,378.90974514873665,175.9715213875668,46.44154013998538
589,20,8,smart,556,407,73.20143884892086,326.33415233415235,118.13267813267814,755.6622330016714,240.27326901016113,31.79638448460474
590,15,6,basic,548,396,72.26277372262774,565.9545454545455,124.8030303030303,568.2651491696578,225.44135117692866,39.67185943152433
591,10,8,basic,554,342,61.73285198555957,625.2602339181286,116.12573099415205,379.9463541024256,189.41623142679936,49.85341466804461
592,5,4,smart,562,189,33.629893238434164,994.6137566137567,132.56613756613757,189.74658773206104,104.80214407818248,55.23268973151305
593,10,4,basic,558,369,66.12903225806451,622.4417344173442,128.93766937669378,379.8825818775896,212.76675229088494,56.00855697022856
594,20,8,basic,563,446,79.21847246891652,356.9035874439462,118.99775784753363,756.9825902368187,264.90419799959267,34.99475435976917
595,10,6,basic,546,339,62.08791208791209,741.4660766961651,125.33923303834808,379.1542327329671,181.451264465473,47.85684790001184
596,5,6,basic,547,218,39.853747714808044,964.9266055045872,129.9908256880734,189.58722020353525,104.82858522167776,55.29306517028778
597,15,8,basic,563,402,71.40319715808171,470.29353233830847,118.11691542288557,568.3057794534199,233.24480382047065,41.042131235195036
598,10,8,basic,559,350,62.61180679785331,567.5942857142857,111.47142857142858,379.6987121009824,193.8599052585191,51.05624514390274
599,15,6,basic,546,395,72.34432234432234,475.93164556962023,122.73924050632911,568.5511895566101,238.47816837033224,41.94488952812001
600,10,8,smart,561,341,60.78431372549019,568.1231671554252,113.95307917888563,379.283604475967,185.48761035514516,48.90472674436378
601,10,4,basic,557,325,58.34829443447038,663.6492307692308,118.84923076923077,379.2443656786889,181.32651764991556,47.81258050476686
602,5,8,basic,557,268,48.114901256732495,1000.1641791044776,117.31716417910448,190.6028095549039,135.45144336990126,71.06476745343248
603,10,6,basic,540,340,62.96296296296296,689.9794117647059,125.97058823529412,379.7162026562561,192.8965958924192,50.80020145125117
604,5,8,basic,561,275,49.01960784313725,1051.2181818181818,122.93454545454546,190.59732385967575,136.22388619877418,71.4720875614533
605,10,6,basic,545,330,60.550458715596335,742.0272727272727,126.72424242424242,379.67222661705404,186.66042004356115,49.16356977352232
606,15,6,basic,543,389,71.63904235727439,553.2879177377893,127.08997429305913,568.7089101764041,235.51693452816477,41.41256279158899
607,15,6,smart,548,353,64.41605839416059,617.5410764872521,116.34277620396601,566.7646386104542,195.5666981993444,34.50580450446209
608,10,6,basic,547,331,60.51188299817185,557.7039274924472,121.41691842900302,380.31518129373666,191.7996780144665,50.431770133922136
609,5,6,smart,541,150,27.726432532347506,897.0866666666667,119.5,188.94781875573454,76.05464901343709,40.25166816652062
610,20,4,basic,561,444,79.14438502673798,431.990990990991,127.2927927927928,757.9510149699474,277.0363302573364,36.55069058365478
611,15,6,smart,548,395,72.08029197080292,519.0126582278481,117.95443037974684,568.2591991983309,227.42716584487127,40.021730605630864
612,10,4,basic,559,358,64.04293381037567,678.1843575418994,127.44413407821229,379.8723102375108,203.88191623940548,53.67117074469857
613,5,6,smart,543,244,44.935543278084715,1112.6680327868853,123.18442622950819,189.6878986498305,115.29325760597604,60.7805023022638
614,20,4,basic,561,437,77.89661319073083,384.2379862700229,131.93592677345538,757.3502282371202,275.8801376423178,36.42702244699687
615,20,6,basic,552,413,74.81884057971014,400.25181598062954,129.58111380145277,756.751235452677,260.71012966512245,34.45123277653715
616,5,4,smart,561,255,45.45454545454545,1103.3921568627452,121.72156862745098,190.00050288026583,123.82712488684572,65.17199849985602
617,15,4,basic,560,419,74.82142857142857,527.3341288782816,127.74940334128878,569.1778075631732,250.47337122686167,44.00617309715849
618,20,6,smart,548,420,76.64233576642336,513.5690476190476,124.62380952380953,756.115292684814,250.69972333350893,33.156282614430985
619,10,4,basic,563,353,62.699822380106575,521.4844192634561,123.58923512747876,379.9290945179602,205.47066651328362,54.08131924562848
620,20,6,smart,548,400,72.99270072992701,442.0075,124.6425,755.3943661650242,233.5540433483352,30.918160607159308
621,5,4,basic,556,161,28.9568345323741,944.2111801242236,126.58385093167702,189.3382708100401,84.78107243022109,44.77756771914354
622,15,4,basic,558,407,72.93906810035843,565.8992628992629,127.14987714987716,569.1126951781433,249.03884627008287,43.7591444330949
623,20,8,basic,557,436,78.27648114901257,397.04357798165137,121.59633027522936,757.0141078596317,255.94328700037602,33.809579549848216
624,15,8,basic,561,401,71.4795008912656,368.3665835411471,120.34164588528678,568.4943467095723,236.08457392604356,41.52804250253214
625,10,8,smart,554,343,61.91335740072203,685.405247813411,123.71137026239067,379.4336928646051,187.51996606968447,49.42101073153722
626,10,4,smart,551,323,58.620689655172406,738.3219814241486,126.38390092879257,379.5594271447475,185.51174025230014,48.87554543113852
627,5,4,smart,558,218,39.06810035842294,1247.2477064220184,130.78440366972478,189.20402740060794,108.53840938651234,57.36580287305427
628,10,6,basic,541,330,60.998151571164506,560.3909090909091,117.69090909090909,379.64181187658875,187.53986117730926,49.39915870970329
629,5,8,basic,561,222,39.57219251336899,952.0585585585585,117.50450450450451,190.02708366301042,112.29696224101048,59.09524057115736
630,20,6,smart,544,412,75.73529411764706,443.59466019417476,127.59708737864078,754.7599232397628,246.20752263688223,32.62064069062529
631,10,8,basic,561,372,66.31016042780749,729.5456989247311,124.59408602150538,380.1310271926625,202.19548574354533,53.190997650677495
632,10,8,basic,561,356,63.45811051693404,516.9213483146067,116.08707865168539,380.12467503985715,201.38260227375676,52.978039968765835
633,20,6,smart,541,384,70.97966728280961,373.0807291666667,124.81510416666667,755.9417066633181,226.43875031677075,29.954525371573688
634,15,4,basic,561,382,68.09269162210339,581.6858638743455,123.81151832460733,568.360457622162,224.05857167562033,39.421914151630034
635,10,4,smart,552,327,59.2391304347826,671.5107033639143,114.42813455657492,379.1711702476279,180.01002587677405,47.47460777653894
636,15,6,smart,545,344,63.11926605504588,567.5,117.5436046511628,566.5482786134002,197.07183460773334,34.78464979013919
637,20,6,basic,543,401,73.84898710865562,350.2443890274314,131.07481296758104,756.5162570022968,249.2870239217796,32.951971833306246
638,5,6,basic,542,267,49.2619926199262,1018.9588014981273,132.58426966292134,190.77661483393402,140.5410553603765,73.66786305686038
639,10,8,smart,560,345,61.60714285714286,620.2376811594203,119.8840579710145,379.07862810401923,188.5474711422871,49.738354305363174
640,5,8,basic,558,246,44.086021505376344,975.0813008130082,117.4349593495935,189.99701468350693,119.3935399314443,62.839692576395244
641,10,8,smart,559,330,59.0339892665474,675.9909090909091,117.5909090909091,379.2810085484211,179.7221273686403,47.38495292882454
642,15,4,smart,558,389,69.71326164874552,553.6143958868895,125.88174807197943,567.8396283078762,229.08896002152122,40.343954278814756
643,10,4,basic,557,344,61.759425493716336,693.7819767441861,125.26162790697674,379.7737829065382,194.4559425005246,51.20309806861522
644,15,4,basic,556,415,74.64028776978418,541.9180722891566,129.20481927710844,569.6741379536618,251.09337508275743,44.07666740581118
645,15,4,smart,563,404,71.75843694493783,489.4975247524753,119.77722772277228,568.6199044070954,233.16340544954977,41.005143091617796
646,5,6,basic,545,264,48.440366972477065,888.2727272727273,125.43560606060606,190.67322744688934,142.05252064879758,74.50050673126898
647,15,4,smart,558,401,71.86379928315412,475.74563591022445,122.28428927680798,568.7775837704265,241.5315346813713,42.46502351239984
648,15,8,smart,562,404,71.88612099644128,579.6410891089109,124.53960396039604,568.0887914787268,231.18311911271175,40.694891816285526
649,15,8,basic,557,420,75.40394973070018,471.64285714285717,120.39047619047619,569.1778054939514,246.80007146123114,43.360803790838226
650,5,4,smart,559,231,41.32379248658318,932.2943722943722,125.23809523809524,189.78872810809023,116.52135242524795,61.395296541997816
651,5,4,smart,558,198,35.483870967741936,1114.5353535353536,115.39393939393939,189.5280722523669,98.73080274826549,52.09297048977529
652,15,4,smart,553,378,68.35443037974683,592.1349206349206,127.03703703703704,569.0240637302165,227.05157802758544,39.90192902197441
653,10,6,basic,543,358,65.93001841620627,633.522346368715,124.55586592178771,380.7326107422226,207.04505590499375,54.38069922651698
654,10,6,basic,545,336,61.65137614678899,595.6845238095239,125.93154761904762,379.74468975798715,190.8323826197242,50.252811366853464
655,15,4,smart,562,368,65.48042704626334,469.92119565217394,125.77445652173913,568.7979636317098,228.8375104759055,40.231773864801525
656,15,8,smart,560,379,67.67857142857143,485.9287598944591,122.2796833773087,567.6293779821941,221.27931643978283,38.98306272067619
657,15,4,basic,561,407,72.54901960784314,547.1277641277642,120.17444717444718,568.9933071121463,238.16451826679685,41.857173940335215
658,20,6,basic,546,443,81.13553113553114,397.9097065462754,132.7923250564334,757.7240095856398,279.87026974124706,36.935647570979526
659,10,6,smart,547,321,58.68372943327239,646.1682242990654,113.49844236760124,378.8245661737708,171.14529101936557,45.177981129359864
660,5,4,basic,558,248,44.44444444444444,1103.733870967742,116.1774193548387,190.1481264438795,121.71473785041735,64.01048494492548
661,15,4,basic,564,423,75.0,490.51536643026003,131.21513002364065,569.380265756327,256.4557896495992,45.04121499696521
662,5,8,smart,563,244,43.3392539964476,858.6024590163935,126.61475409836065,190.2395083451978,122.74151054972916,64.51946371045565
663,20,6,basic,543,396,72.92817679558011,382.80555555555554,127.08585858585859,756.9483140521677,249.48791195152506,32.95970244202575
664,15,6,smart,546,374,68.4981684981685,499.47860962566847,118.524064171123,567.8272558470364,219.9460538779373,38.734677071786635
665,20,6,basic,544,415,76.28676470588235,386.4024096385542,128.17831325301205,756.8393123736736,258.397101565352,34.141606724278326
666,15,4,smart,558,372,66.66666666666666,569.4059139784946,129.2768817204301,568.7555406305613,226.25869539506803,39.78136110009973
667,10,4,smart,553,330,59.6745027124774,598.1696969696969,117.64848484848486,379.0915480444268,182.18432866226306,48.05813519242913
668,20,4,smart,563,427,75.8436944937833,376.4777517564403,126.50351288056206,756.6801920886352,260.779133671631,34.463586651027875
669,15,6,smart,541,374,69.13123844731977,523.5427807486631,127.54010695187166,567.6550186071897,224.45189577974506,39.540194030251854
670,10,6,smart,542,339,62.54612546125461,649.1769911504425,120.05014749262537,379.86133462148183,186.28768033850682,49.04096925898915
671,5,8,basic,560,242,43.214285714285715,949.2231404958678,125.48347107438016,189.93586084545035,123.01557415377121,64.76690268293687
672,15,6,smart,543,376,69.24493554327809,461.7659574468085,124.20744680851064,568.0270290149755,220.49800309557136,38.81822375212327
673,20,4,basic,558,452,81.00358422939068,413.98230088495575,132.99115044247787,757.6101586885842,278.5363965306486,36.765134856796585
674,5,4,basic,550,220,40.0,1155.3363636363636,124.17727272727272,190.2036821924391,118.51603086488477,62.31006124527908
675,15,6,smart,548,370,67.51824817518248,505.36486486486484,121.38378378378378,568.41211997715,213.94762978015504,37.63952636843065
676,15,6,smart,550,381,69.27272727272728,503.38057742782155,125.53543307086615,568.5299878089598,227.59819624128684,40.032751327405
677,15,4,smart,559,385,68.87298747763863,535.2207792207793,128.72467532467533,568.074835052101,229.701124748569,40.43501147652526
