,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage,Seed
1269,10,8,basic,589,418,70.96774193548387,769.8325358851674,122.52392344497608,380.9652077976713,217.6594737079363,57.13368813026468,433498721.0
1270,5,8,basic,581,279,48.02065404475043,1007.9928315412186,110.50537634408602,190.87606461294513,131.1973095995709,68.73429094717052,153044519.0
1271,20,8,smart,572,475,83.04195804195804,367.88631578947366,126.23789473684211,758.9137410569062,291.6387531304859,38.428445467904325,358368805.0
1272,10,6,basic,525,337,64.19047619047619,589.700296735905,123.02077151335311,380.6572094943576,194.38566291589075,51.065803580628646,530467456.0
1273,15,8,basic,567,441,77.77777777777779,458.55102040816325,122.3424036281179,570.0745940168769,250.50334965555092,43.94220550865925,597572982.0
1274,20,6,basic,572,451,78.84615384615384,319.05543237250555,127.57206208425721,758.3962451800273,279.9052660906595,36.90752266636234,590926899.0
1275,5,4,smart,563,260,46.181172291296626,1007.9576923076924,130.5730769230769,191.59024404919344,142.05768025127048,74.14661480090562,948896778.0
1276,10,6,smart,531,361,67.984934086629,605.4265927977839,124.7645429362881,381.30560004692387,214.6310730960558,56.28846601509212,48265950.0
1277,10,6,basic,521,358,68.71401151631477,689.9357541899441,120.05307262569832,381.2691016662683,204.78460628256983,53.711304007483264,534967818.0
1278,5,6,smart,557,290,52.06463195691203,1040.8896551724138,123.07241379310345,191.44489626157448,142.6799366592566,74.52793960321121,305489378.0
1279,5,8,basic,549,289,52.64116575591985,993.9480968858131,125.78892733564014,191.4746606225598,147.7704927982936,77.17496002752182,119596844.0
1280,20,8,smart,545,462,84.77064220183486,395.8333333333333,129.97186147186147,759.1962508001989,292.8210308304013,38.569873141729246,158944640.0
1281,20,6,basic,559,429,76.74418604651163,396.6713286713287,126.64801864801865,757.9016833589574,259.0860958386868,34.184657657763566,456738583.0
1282,5,8,basic,591,288,48.73096446700508,1038.1215277777778,118.70486111111111,191.6115444272806,140.22393305828754,73.18135944126509,590926899.0
1283,15,6,basic,551,419,76.04355716878402,573.8377088305489,124.09069212410502,569.5221704863236,239.78716685374454,42.10321902815243,572435721.0
1284,10,8,basic,599,388,64.77462437395658,571.0128865979382,117.20618556701031,380.8706708196917,208.0227282140563,54.61768105335065,260244418.0
1285,10,8,basic,581,381,65.57659208261619,625.9790026246719,118.40682414698163,381.60893949029537,219.77912195270216,57.59276033896248,274970204.0
1286,20,4,basic,571,444,77.75831873905429,403.4054054054054,129.11261261261262,758.5226156242167,275.9528155892297,36.38030164231,572435721.0
1287,10,6,smart,564,387,68.61702127659575,699.3049095607236,123.74418604651163,381.65920545042843,215.73469473486784,56.525479185091584,116942809.0
1288,15,4,smart,562,419,74.55516014234875,493.30071599045345,127.63484486873509,570.6027012113609,260.3284769419765,45.623421759012395,805309175.0
1289,5,8,smart,581,279,48.02065404475043,988.6093189964158,120.62724014336918,191.3457417060781,140.6001345625297,73.47962557667074,878640559.0
1290,20,8,smart,599,485,80.96828046744574,408.42886597938144,130.97525773195875,759.5943047548926,305.9160379669405,40.273608695059146,390126418.0
1291,10,6,smart,531,380,71.56308851224105,639.9947368421052,121.84473684210526,381.4641326526179,214.69917739702004,56.282926497977435,268048516.0
1292,15,6,smart,543,438,80.66298342541437,467.18036529680364,128.6917808219178,570.6380073340891,273.0285333228255,47.84618791839019,383864777.0
1293,20,8,basic,581,452,77.79690189328744,355.37831858407077,120.16150442477876,757.7394677386402,271.88075627486916,35.88050614365601,173249261.0
1294,5,4,smart,584,288,49.31506849315068,946.1875,127.55902777777777,191.59548125862972,147.22089026543526,76.83943759962985,532925674.0
1295,15,8,basic,593,463,78.07757166947724,485.6522678185745,125.50539956803456,569.7887890671093,266.6599016528381,46.79978033429349,470148314.0
1296,20,8,basic,556,456,82.01438848920863,387.1469298245614,120.27631578947368,741.3770608772676,262.00973795818686,35.34095560606531,590926899.0
1297,5,8,smart,588,298,50.68027210884354,980.6812080536913,122.55704697986577,191.54071350989992,145.96539293578445,76.20593567865149,770142391.0
1298,10,8,smart,538,369,68.58736059479554,587.5094850948509,116.19783197831978,381.28657308918827,207.8882251379304,54.52282870954976,597572982.0
1299,15,4,basic,539,388,71.98515769944342,461.7474226804124,124.86340206185567,569.436488229549,229.51918327373494,40.306370950575975,755568905.0
1300,5,4,smart,556,280,50.35971223021583,1058.7642857142857,125.41428571428571,191.64626863840311,147.04316671096583,76.72633949811247,194642212.0
1301,10,8,basic,595,399,67.05882352941175,689.2907268170426,112.30075187969925,380.85145456118477,208.6191562203453,54.77704068656251,358368805.0
1302,10,6,smart,567,381,67.1957671957672,585.4120734908137,120.72703412073491,381.28234471432467,212.90303996527027,55.83868304334616,597572982.0
1303,10,4,basic,547,366,66.91042047531994,682.0737704918033,128.04918032786884,381.1587922453486,212.95262982667043,55.86979341922006,187959148.0
1304,10,8,smart,573,400,69.80802792321117,664.15,123.72,381.5598093225454,225.69334348107108,59.150187720710626,447450854.0
1305,20,4,smart,548,473,86.3138686131387,331.74207188160676,133.6723044397463,759.7395902346318,314.2977785129947,41.369145764265035,173249261.0
1306,10,8,smart,574,404,70.38327526132404,656.6806930693069,115.2450495049505,381.0489104545582,212.89480565123273,55.870729402497886,770142391.0
1307,15,6,smart,561,438,78.07486631016043,545.7534246575342,125.57990867579909,569.9891149729328,249.44054826530208,43.762335404799316,272813683.0
1308,10,8,basic,589,392,66.553480475382,682.7066326530612,113.71428571428571,381.0014289145978,214.74107169204484,56.36227462553152,316514901.0
1309,15,4,smart,593,472,79.59527824620574,494.3686440677966,129.42372881355934,571.1912985570715,287.0677803109962,50.257729947248734,316514901.0
1310,10,8,smart,549,401,73.04189435336977,619.2443890274315,121.15461346633417,381.04171111066876,217.942596283486,57.19651941731579,158944640.0
1311,5,8,smart,565,288,50.97345132743363,1032.5208333333333,123.71527777777777,191.00117965628115,139.4669590740443,73.01889932042515,601135142.0
1312,10,8,smart,602,404,67.109634551495,603.0049504950495,126.91584158415841,381.78712417193907,224.0735011750754,58.69069096058964,62156218.0
1313,15,8,basic,563,451,80.10657193605684,417.20177383592016,124.57649667405765,570.3931427064148,261.85546735349925,45.90789189909284,119596844.0
1314,20,6,smart,563,446,79.21847246891652,384.39910313901345,126.6457399103139,758.2826341464034,275.52708704783703,36.33567150828887,720265055.0
1315,15,8,basic,564,423,75.0,459.6264775413712,121.82742316784869,569.7125292179848,248.2398013069098,43.57281761867795,260244418.0
1316,20,4,smart,542,447,82.47232472324724,420.3422818791946,132.5525727069351,759.1384071090648,285.96767094144377,37.670030690511354,315111282.0
1317,20,6,basic,584,440,75.34246575342466,419.325,123.95,757.7672253460042,265.2568061154113,35.005051319591225,194642212.0
1318,5,6,smart,547,260,47.53199268738574,947.1807692307692,120.80384615384615,191.31130130360344,133.19893504350418,69.62418536483777,358368805.0
1319,10,6,basic,613,381,62.15334420880914,586.2073490813648,118.6246719160105,381.39085997181553,212.6990659097692,55.76931390686381,884281372.0
1320,5,8,smart,567,283,49.91181657848324,912.5123674911661,120.60777385159011,191.264711612737,141.42501270327176,73.94203118326496,305489378.0
1321,20,8,smart,586,495,84.47098976109216,400.1030303030303,127.11111111111111,759.515903930153,305.78361861096374,40.260331222647366,442685285.0
1322,5,6,smart,514,262,50.97276264591439,1044.7213740458014,131.95419847328245,191.2375450091862,140.7038860532054,73.575450911821,158944640.0
1323,15,8,smart,587,460,78.36456558773425,457.9021739130435,119.8913043478261,570.4948078862986,265.28607195021067,46.50104931420918,316514901.0
1324,20,4,basic,544,446,81.98529411764706,375.8497757847534,128.55829596412556,758.6282910322662,279.20120664213016,36.80342665078056,110158532.0
1325,5,6,smart,530,260,49.056603773584904,990.0346153846153,125.94615384615385,191.33677642799037,140.1462821308218,73.2458677036225,173249261.0
1326,15,4,smart,556,445,80.03597122302159,503.57078651685396,131.4426966292135,570.9576199452391,266.7295945179601,46.716180886340084,350929302.0
1327,15,8,basic,565,427,75.57522123893806,425.519906323185,118.51288056206089,569.5155301896117,245.47484072331167,43.10239628436199,292906152.0
1328,15,6,basic,543,406,74.76979742173113,495.10591133004925,121.38669950738917,569.9544573296629,240.33197422554116,42.16687335888886,383864777.0
1329,20,6,basic,539,426,79.0352504638219,353.2957746478873,122.93661971830986,757.4556984150014,258.55704263090763,34.1349392673322,153044519.0
1330,10,4,basic,550,363,66.0,622.9504132231405,125.46280991735537,381.1736841188467,208.16433803281765,54.61141382675142,350929302.0
1331,5,8,smart,555,297,53.51351351351351,1067.8720538720538,127.15488215488216,191.1515298958166,146.06346198056013,76.41239495188408,316514901.0
1332,15,8,basic,558,401,71.86379928315412,375.1620947630923,119.24189526184539,569.4668393032332,236.24826935873224,41.485869422667704,8501172.0
1333,10,4,smart,596,388,65.1006711409396,652.979381443299,132.08247422680412,381.7594746243597,232.8694921914632,60.99900792785825,70952804.0
1334,5,6,smart,564,283,50.177304964539005,1101.8551236749117,122.26855123674912,191.0888943272063,138.57496604871878,72.51858698362312,272813683.0
1335,15,4,smart,566,440,77.73851590106007,417.4227272727273,124.04772727272727,571.2351441380266,272.9656226491215,47.78515913285007,930593199.0
1336,20,4,smart,573,484,84.46771378708551,426.77685950413223,134.97727272727272,759.7506322791492,315.5110578046887,41.52823892468482,720265055.0
1337,10,4,smart,585,366,62.56410256410256,679.2377049180328,129.47267759562843,381.4696860471532,215.70942371657944,56.546937176527244,390126418.0
1338,20,8,basic,560,439,78.39285714285714,392.71981776765375,124.35763097949886,757.4137456632778,257.9745399996696,34.05992318950559,481660159.0
1339,10,4,basic,534,369,69.10112359550563,660.0623306233063,124.64769647696477,381.0532246953478,212.73568300864792,55.82833820097709,481660159.0
1340,10,8,smart,589,417,70.79796264855688,706.1678657074341,120.45563549160671,381.86684322478146,230.26215364081628,60.299069617121795,316514901.0
1341,10,8,basic,598,401,67.05685618729098,624.1820448877805,116.82044887780549,381.13865441788954,217.10805563030388,56.96301152185457,116942809.0
1342,10,8,smart,564,418,74.11347517730496,662.8014354066986,119.98564593301435,381.5541570524572,226.84771624779702,59.453608892697595,884281372.0
1343,5,4,smart,579,276,47.66839378238342,1010.2971014492754,116.51449275362319,191.34173369239846,137.39324280522078,71.80516249847227,884281372.0
1344,10,8,smart,579,384,66.32124352331607,535.6588541666666,114.15364583333333,381.2891411454887,206.40926432882097,54.13457716333476,153044519.0
1345,10,6,smart,522,353,67.62452107279694,600.6062322946176,125.53257790368272,381.46586345635933,207.620774995536,54.42709161819623,601135142.0
1346,15,6,basic,565,404,71.50442477876106,508.0495049504951,119.00247524752476,569.0395490826103,230.2149940706774,40.456765165413124,597572982.0
1347,20,6,basic,564,431,76.41843971631207,442.03480278422273,122.45475638051045,757.9340752671848,257.54012691788404,33.9792252811825,187959148.0
1348,15,4,smart,548,412,75.18248175182481,423.69174757281553,129.98058252427185,571.0250078015443,266.56653587359017,46.682112382411354,8501172.0
1349,15,4,smart,588,435,73.9795918367347,479.37471264367815,128.78850574712644,571.2619986198425,272.05255151916873,47.62307875833544,447450854.0
1350,20,4,basic,567,438,77.24867724867724,342.7671232876712,128.95890410958904,758.4247678297504,272.9435060142065,35.98821103841855,884281372.0
1351,10,6,smart,528,372,70.45454545454545,623.1129032258065,133.86827956989248,381.06657280576195,205.00037831041507,53.796473619035666,119596844.0
1352,5,4,smart,592,290,48.986486486486484,1095.8620689655172,122.22413793103448,191.7289593573235,148.32722933574107,77.3629762728253,534967818.0
1353,20,8,smart,572,505,88.2867132867133,338.5128712871287,125.35841584158416,759.6133593332207,312.04243996684824,41.079114280027305,433448262.0
1354,20,6,smart,543,443,81.58379373848987,326.9006772009029,127.99097065462755,758.0831830967006,282.13814459219776,37.21730687121818,852052273.0
1355,20,6,basic,514,389,75.68093385214007,329.5655526992288,126.69408740359897,757.0989812106901,246.2191617505918,32.52139652293,601135142.0
1356,10,6,basic,536,347,64.73880597014924,656.2363112391931,122.05475504322767,381.3278984177592,203.18123259729225,53.28255116930875,70952804.0
1357,15,6,basic,566,421,74.38162544169612,526.0973871733967,123.4916864608076,570.4090117088327,249.78868055811012,43.79115256433144,433448262.0
1358,5,6,basic,583,275,47.16981132075472,890.5345454545454,118.75272727272727,191.191078178572,135.77849407248482,71.01717055315103,260244418.0
1359,15,8,smart,564,439,77.83687943262412,498.48291571753987,117.41913439635535,570.0672597676553,252.46714543428598,44.287255777008674,112043825.0
1360,5,4,basic,576,264,45.83333333333333,1050.253787878788,131.84848484848484,191.3664236430881,139.646601856288,72.97340839516276,367405145.0
1361,15,4,smart,593,454,76.55986509274874,455.26872246696036,130.09911894273128,571.1669807985079,277.4845823916405,48.58204198073724,62156218.0
1362,10,4,smart,543,380,69.9815837937385,601.5605263157895,125.59473684210526,381.9603895298985,228.3310129939395,59.778715084818124,383864777.0
1363,10,8,basic,573,391,68.23734729493893,655.0485933503836,121.41176470588235,381.18554246441374,216.5243060543713,56.80286420479479,447450854.0
1364,15,4,smart,552,429,77.71739130434783,508.1025641025641,125.23776223776224,570.7721615909136,253.74111046967974,44.4557614306954,305489378.0
1365,20,6,basic,563,449,79.75133214920072,383.67037861915367,130.184855233853,757.8641233268721,275.1501162201942,36.30599572550553,720265055.0
1366,5,8,smart,547,289,52.833638025594155,814.6574394463668,119.16608996539793,191.17893649681557,140.6346488707071,73.56179056527476,70952804.0
1367,20,8,basic,548,466,85.03649635036497,368.93562231759654,124.82618025751073,758.4587236389351,289.5567430216886,38.176994211689276,720265055.0
1368,5,8,smart,533,272,51.031894934333955,924.1286764705883,122.3345588235294,191.03821101594042,137.1271708451665,71.77997015148162,805309175.0
1369,15,8,basic,584,426,72.94520547945206,525.1079812206573,121.73239436619718,569.6792930160391,248.7805849710761,43.67028747946291,62156218.0
1370,5,4,smart,562,275,48.93238434163701,995.2836363636363,124.09454545454545,191.3273047085547,138.5282941371843,72.40382879390992,979009661.0
1371,10,4,smart,545,369,67.70642201834862,716.5257452574526,125.4769647696477,381.397908387635,215.22574690677507,56.43076224949552,315111282.0
1372,5,4,basic,598,273,45.65217391304348,932.1172161172161,117.07326007326007,191.3155278656488,135.8851796791496,71.02673849588146,390126418.0
1373,10,8,basic,572,368,64.33566433566433,485.4320652173913,111.85597826086956,380.5651955925931,198.28710464846506,52.10332078310639,878640559.0
1374,10,6,basic,570,329,57.719298245614034,545.8480243161094,113.93313069908815,380.1095340443665,176.1087658412287,46.33105725274263,34346284.0
1375,10,4,basic,583,377,64.6655231560892,560.4880636604775,123.50663129973475,380.9593385902507,213.73479937846218,56.10436015806648,153354925.0
1376,20,4,basic,531,422,79.47269303201506,395.71090047393363,129.64218009478674,722.079936060498,267.4396219155772,37.03739829341697,676261138.0
1377,20,8,smart,581,478,82.27194492254733,325.163179916318,121.11924686192468,758.770639647097,282.78361947475105,37.268655994158294,153044519.0
1378,15,4,basic,572,417,72.9020979020979,530.1270983213429,124.66906474820144,569.8331207147664,241.39982577006316,42.36324934346829,367405145.0
1379,15,4,basic,552,406,73.55072463768117,476.8497536945813,122.42364532019704,570.0756273381088,240.80070499362728,42.240133316699335,305489378.0
1380,20,4,basic,599,475,79.29883138564274,363.38736842105266,127.46315789473684,759.0854934666315,293.92302941468165,38.7206753316255,316514901.0
1381,10,6,smart,563,394,69.9822380106572,710.3197969543147,121.63451776649747,381.0300740801679,217.4651670210673,57.07296662764554,447450854.0
1382,15,6,smart,516,401,77.71317829457365,422.8304239401496,123.22693266832918,570.0916508220722,238.8282262078105,41.89295280213632,112043825.0
1383,20,6,smart,541,434,80.22181146025879,371.05760368663596,128.78801843317973,758.8597286577968,276.4354404577917,36.42773888485635,8501172.0
1384,20,8,smart,586,491,83.78839590443687,328.73116089613035,123.79633401221996,758.6679581211242,294.47660638610665,38.81495234297114,433498721.0
1385,5,8,basic,580,284,48.96551724137931,991.4260563380282,117.54225352112677,191.7105127832846,144.2226641545288,75.22939773134011,274970204.0
1386,10,6,smart,521,371,71.20921305182341,673.4582210242587,122.59029649595688,380.722719025334,211.2715092553503,55.49222536448946,316514901.0
1387,5,6,smart,560,283,50.535714285714285,965.0106007067138,123.21201413427562,191.69551375958187,140.98065552465087,73.54405575785363,534967818.0
1388,15,6,basic,561,425,75.75757575757575,475.64,124.68,569.2845574947288,240.42230382178138,42.23236001338532,272813683.0
1389,10,8,basic,565,381,67.43362831858407,583.2782152230972,116.37795275590551,381.15148075095635,208.32625912700746,54.657077211547666,601135142.0
1390,5,6,basic,553,255,46.1121157323689,968.3921568627451,127.2078431372549,190.7341140673839,123.2718721834837,64.63021719330887,292906152.0
1391,15,8,basic,585,429,73.33333333333333,450.82750582750583,123.94172494172494,569.4909683158385,248.5992346215601,43.652884497316116,676261138.0
1392,5,6,basic,557,268,48.114901256732495,980.5149253731344,115.8544776119403,191.45591364497227,135.87337978566956,70.96849462567523,305489378.0
1393,5,6,basic,537,271,50.46554934823091,1008.5830258302583,119.05535055350553,191.01840795750815,127.42410537313232,66.70776221811967,34346284.0
1394,20,6,basic,521,418,80.23032629558541,409.02153110047846,125.77990430622009,757.7551832580594,254.361473239608,33.5677642145515,316514901.0
1395,10,8,basic,586,407,69.45392491467577,623.5528255528255,118.00982800982801,381.20585512573865,213.7157944832634,56.06309336795743,34346284.0
1396,5,4,smart,598,278,46.48829431438127,1007.6187050359712,123.50719424460432,191.5878939877397,143.33182620377266,74.81256942724414,390126418.0
1397,5,8,smart,560,285,50.89285714285714,1108.2842105263157,120.79649122807018,191.37234593511954,143.109078160846,74.78043782217306,460669441.0
1398,10,6,smart,546,366,67.03296703296702,681.9726775956284,121.30327868852459,381.0265858767293,205.77971578945682,54.00665555028519,153044519.0
1399,5,8,basic,560,282,50.357142857142854,1030.0390070921985,117.2517730496454,191.56045038458086,141.43809445334762,73.83470552997422,460669441.0
1400,5,6,basic,524,260,49.61832061068702,1029.2807692307692,128.58076923076922,191.55829419808927,135.50504389462057,70.73828072121776,601135142.0
1401,20,4,basic,557,459,82.40574506283662,432.6470588235294,128.22657952069716,758.3675774894226,284.823229233632,37.557411166830185,292906152.0
1402,5,8,basic,588,288,48.97959183673469,776.9444444444445,113.94097222222223,191.27509995083167,138.60238781433463,72.46232669592808,770142391.0
1403,15,4,smart,550,432,78.54545454545455,477.71064814814815,127.83101851851852,570.061653185891,254.7510093655497,44.68832589279218,549004394.0
1404,10,8,smart,565,396,70.08849557522124,691.0530303030303,122.06060606060606,381.00748945297886,213.1616976556426,55.94685237334408,601135142.0
1405,15,8,basic,588,447,76.0204081632653,408.8165548098434,117.01789709172259,569.5612199554195,254.37429467825646,44.66144915873429,433498721.0
1406,10,6,smart,525,368,70.0952380952381,732.9809782608696,134.3179347826087,381.4684897151816,214.65738534174844,56.271328072737944,530467456.0
1407,10,6,basic,568,375,66.02112676056338,545.6026666666667,121.496,381.5866691357141,210.5511869009622,55.177815141670514,590926899.0
1408,10,8,smart,588,421,71.5986394557823,668.0641330166271,118.71733966745843,381.2760592037118,218.12548204295157,57.20933081885674,70952804.0
1409,10,6,smart,568,361,63.556338028169016,725.5817174515236,121.67036011080333,380.4849687129939,195.82782974253118,51.467954280802964,485221178.0
1410,5,6,smart,545,290,53.21100917431193,1022.1586206896552,137.33448275862068,191.47125586788067,149.05810578557222,77.84881605854487,383864777.0
1411,20,8,smart,562,466,82.91814946619218,349.55150214592277,128.8154506437768,759.007218071069,287.9294076231958,37.935002562286016,601135142.0
1412,10,4,smart,561,373,66.48841354723707,765.3324396782842,120.70777479892762,381.1233374148667,205.0281972314584,53.7957603494319,979009661.0
1413,15,8,smart,562,448,79.7153024911032,424.7075892857143,119.97321428571429,570.1364307705765,261.8980561831322,45.93603250877338,884281372.0
1414,15,6,basic,538,412,76.57992565055763,505.1043689320388,127.47815533980582,570.1934082267671,246.82873406072935,43.28859830707918,601135142.0
1415,20,4,smart,533,423,79.36210131332082,354.6099290780142,131.95744680851064,758.9009624320599,277.35596518934784,36.54705672008921,485221178.0
1416,10,4,smart,570,382,67.01754385964912,565.9267015706806,120.43455497382199,381.3974273080096,216.25639919777873,56.701063959493894,456738583.0
1417,20,8,basic,578,470,81.31487889273356,373.5659574468085,122.42127659574469,758.1892311164902,277.7400515236391,36.63202273588695,534967818.0
1418,5,8,basic,579,289,49.91364421416235,884.7231833910034,118.33910034602076,190.87118433147776,142.8836484967101,74.85867968869005,720265055.0
1419,5,6,smart,565,273,48.31858407079646,1083.838827838828,125.82783882783883,191.20506120394967,136.4666365014223,71.37187459481503,708741215.0
1420,5,4,basic,564,298,52.836879432624116,1044.3154362416108,127.30201342281879,191.34507541248468,146.55689871198436,76.59298176138061,601135142.0
1421,20,4,smart,561,446,79.50089126559715,377.3340807174888,132.10538116591928,759.0096082447202,290.2986518974072,38.24703254663003,228056230.0
1422,15,4,basic,588,452,76.87074829931973,610.0818584070796,127.79424778761062,570.3429542629959,265.50867901087645,46.55246058995679,534967818.0
1423,15,4,smart,595,462,77.64705882352942,530.004329004329,132.66666666666666,571.8967661906802,291.058235087105,50.89349202405897,70952804.0
1424,15,6,basic,515,377,73.20388349514563,407.9442970822281,125.16710875331565,569.0245095365449,223.8878116276356,39.34589949560981,315111282.0
1425,15,6,smart,563,421,74.77797513321492,549.4465558194775,126.87410926365796,569.9445582226872,242.26882188261592,42.50743662473172,173249261.0
1426,15,6,smart,553,406,73.41772151898735,489.192118226601,124.16748768472907,570.2121446447863,241.09732404735018,42.28203946752866,305489378.0
1427,15,8,smart,575,450,78.26086956521739,444.74888888888887,124.38888888888889,570.2900046144673,269.07675736501227,47.18244317589189,442685285.0
1428,15,8,smart,566,449,79.3286219081272,418.53229398663694,119.51224944320712,570.292431503281,263.98946724926424,46.29019300736511,70952804.0
1429,15,8,basic,567,420,74.07407407407408,438.25714285714287,121.73809523809524,569.1578308143891,240.77342531508492,42.30345473250719,738646825.0
1430,5,6,basic,615,299,48.61788617886179,1022.0969899665552,120.22073578595318,191.3737493387133,142.56067965135804,74.49333053460704,884281372.0
1431,15,4,smart,533,407,76.36022514071294,514.2506142506143,130.1130221130221,570.5147565057754,253.96375927116517,44.51484494925492,676261138.0
1432,10,4,smart,505,345,68.31683168316832,627.7362318840579,122.47536231884058,381.4019616938906,201.74806010616413,52.89644007339561,655359215.0
1433,10,6,basic,578,382,66.08996539792388,536.8926701570681,119.13612565445027,381.0828065564602,205.60208351607966,53.95207550136961,390126418.0
1434,10,8,basic,532,359,67.4812030075188,564.5153203342618,115.93314763231197,380.4844136292459,202.47616717858838,53.21536439489648,442685285.0
1435,10,8,basic,559,361,64.57960644007156,610.8476454293628,118.59002770083103,380.7341786130756,200.63892426635627,52.69790198432837,533011683.0
1436,15,6,basic,586,427,72.86689419795222,422.6393442622951,120.81498829039812,569.7603749789605,245.68296488590502,43.12040213308575,770142391.0
1437,15,8,basic,585,441,75.38461538461539,526.3922902494331,123.63038548752834,563.1253523553506,256.2593059649549,45.5066185340643,770142391.0
1438,10,4,smart,558,399,71.50537634408603,665.2080200501254,127.94736842105263,381.8802883091086,228.98763155045108,59.96319751521181,173249261.0
1439,20,6,basic,594,451,75.92592592592592,373.980044345898,125.80931263858093,758.4755307896719,273.87897858060967,36.10913832585554,922285065.0
1440,5,6,smart,519,266,51.252408477842,971.4398496240601,122.95112781954887,191.02252411632693,133.25831023821812,69.76052214505752,112043825.0
1441,15,8,basic,591,419,70.89678510998309,462.2386634844869,115.36515513126491,568.9108827012923,234.4926471273019,41.21781710588628,367405145.0
1442,15,4,smart,559,435,77.8175313059034,515.5218390804598,126.10114942528736,570.5647264213002,264.40321559210076,46.34061717247968,460669441.0
1443,20,4,basic,556,466,83.81294964028777,371.45064377682405,130.87339055793993,758.8974793355436,291.3252750638887,38.38796187845557,433448262.0
1444,5,6,smart,545,277,50.825688073394495,1047.7184115523467,130.61371841155236,191.41630056045685,143.35157311625952,74.88995069726751,783435377.0
1445,5,8,basic,595,290,48.739495798319325,904.3448275862069,118.89310344827587,191.39892356014388,145.28392107639004,75.90634177769398,8501172.0
1446,10,4,basic,559,335,59.92844364937389,641.5641791044776,120.71940298507462,380.82837411915835,195.2161428824617,51.26092385683951,228056230.0
1447,20,6,smart,544,438,80.51470588235294,307.0228310502283,124.23972602739725,758.0630970941878,271.31144642707153,35.790087588627415,655359215.0
1448,10,6,basic,543,383,70.5340699815838,643.7075718015666,126.83289817232377,381.49649109915555,223.95681488243974,58.7048164551088,383864777.0
1449,10,4,smart,568,377,66.37323943661971,669.9787798408488,130.89124668435014,381.4461538876897,220.98643100311907,57.93384695345093,153044519.0
1450,15,4,smart,561,416,74.15329768270945,476.5817307692308,125.74278846153847,570.3814053716278,259.48929258167715,45.493995796130285,433498721.0
1451,20,8,smart,560,454,81.07142857142857,357.568281938326,127.068281938326,758.293560314624,278.6526500791611,36.74733172777376,481660159.0
1452,10,8,basic,584,393,67.2945205479452,711.2391857506361,120.83715012722647,380.89668135212594,212.2998834693657,55.736868779148466,362523190.0
1453,5,4,basic,552,266,48.188405797101446,842.4097744360902,118.8984962406015,191.16361729724375,139.73181510201613,73.09540229338965,316514901.0
1454,15,4,basic,550,392,71.27272727272728,460.734693877551,123.43622448979592,569.5963269027704,233.7990228887202,41.046441461450904,708741215.0
1455,15,4,smart,559,435,77.8175313059034,432.52183908045976,129.42528735632183,570.9115724928838,270.58086851449923,47.39453210468455,738646825.0
1456,10,6,basic,577,385,66.72443674176776,654.2675324675324,118.67792207792208,381.1334651377116,211.43573335909278,55.47550994576049,62156218.0
1457,20,4,smart,556,471,84.71223021582733,342.68577494692147,131.54989384288749,759.7005333185257,306.2765795245231,40.3154356344394,878640559.0
1458,15,4,smart,567,436,76.89594356261023,489.158256880734,128.204128440367,570.7490777343045,266.3599917729827,46.66849271668535,884281372.0
1459,20,8,smart,577,479,83.0155979202773,309.86638830897704,122.07306889352819,758.7383682028053,297.73394346519945,39.2406600143908,481403749.0
1460,10,8,smart,563,382,67.85079928952042,728.4947643979058,122.86387434554973,380.6584478109315,210.3060405961131,55.24796357614783,948896778.0
1461,10,4,basic,577,361,62.56499133448874,779.6371191135734,129.5180055401662,381.1040750409176,206.48531269866817,54.1808199443941,367405145.0
1462,5,8,basic,561,300,53.475935828877006,974.3966666666666,115.22,191.33207192810923,142.74724481757622,74.60706580923444,653495709.0
1463,5,8,smart,581,286,49.225473321858864,903.2237762237762,115.38111888111888,191.30996016257106,142.05910975101534,74.2559925423102,173249261.0
1464,5,4,smart,567,289,50.970017636684304,1037.1314878892733,126.17301038062284,191.4509358325193,143.00476331606652,74.69525426669456,653495709.0
1465,10,6,smart,518,366,70.65637065637065,512.188524590164,119.20491803278688,380.6034404753434,201.74992468996965,53.007908819216155,112043825.0
1466,15,8,basic,576,434,75.34722222222221,483.85023041474653,120.83179723502305,569.4142284049641,246.51672706855703,43.293039543303394,878640559.0
1467,20,8,smart,546,451,82.6007326007326,324.37250554323725,125.67849223946784,758.3767564984115,278.96114753727653,36.783979090458956,350929302.0
1468,5,6,smart,569,276,48.50615114235501,934.2355072463768,112.98550724637681,190.81893275449394,124.80475791878598,65.40480869335893,187959148.0
1469,15,8,smart,541,432,79.85212569316081,423.0787037037037,122.50231481481481,570.650636171601,260.80749486232475,45.703531781203,671082961.0
1470,15,8,smart,560,450,80.35714285714286,510.1088888888889,126.94,570.8622082040533,272.33552720913195,47.706000378954194,383864777.0
1471,20,6,smart,541,431,79.66728280961183,422.6009280742459,126.415313225058,758.2368795478226,267.2702491290652,35.248911829302315,362523190.0
1472,20,8,smart,564,484,85.81560283687944,347.83264462809916,123.71900826446281,758.5010119850593,298.5601668815908,39.361867969066296,922285065.0
1473,5,8,basic,556,277,49.82014388489209,989.5415162454874,121.18772563176896,191.446593322795,142.40357146617123,74.3829226702754,708741215.0
