,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
451,10,8,basic,555,383,69.009009009009,571.3446475195823,119.51958224543081,381.3668694439128,216.3813303002904,56.73836602948893
452,15,8,basic,564,430,76.24113475177306,422.2348837209302,120.31162790697674,569.7948815489162,249.71775877939967,43.82590417459931
453,15,4,basic,532,385,72.36842105263158,461.94545454545454,122.98961038961039,569.1660968401305,227.76340223869542,40.01703606437234
454,20,6,smart,555,456,82.16216216216216,376.6030701754386,127.53070175438596,758.8680493155637,279.3012786930283,36.80498591882145
455,15,4,smart,559,438,78.35420393559929,571.5091324200913,130.3082191780822,570.6568111367334,265.9526875165628,46.60466366585408
456,15,8,smart,573,436,76.09075043630017,398.64220183486236,123.0,570.4497393369903,261.5268346374489,45.84572778338203
457,5,4,basic,556,281,50.53956834532374,908.4199288256227,121.18505338078292,191.28968959946093,139.467134189508,72.90886115270324
458,10,6,smart,565,398,70.4424778761062,822.1331658291457,124.36180904522612,381.20810001375264,215.0011507679922,56.399942907885666
459,5,8,basic,567,294,51.85185185185185,1044.4761904761904,116.97278911564626,191.3401551611311,143.0113874324363,74.74196271660998
460,10,6,basic,559,356,63.68515205724508,672.0926966292135,124.49719101123596,380.7553382447741,197.6377632136115,51.906760946462995
461,15,8,basic,547,407,74.40585009140767,373.38329238329237,120.17444717444718,569.5503995411065,237.84122705986957,41.7594697943327
462,15,6,smart,545,435,79.81651376146789,432.14022988505747,126.62298850574713,569.7371622320193,256.2550734492321,44.97777052936473
463,5,4,basic,571,279,48.86164623467601,954.1397849462365,122.68458781362007,191.48763808191882,139.72382587205726,72.96754363447896
464,10,4,basic,578,377,65.22491349480968,688.5411140583554,123.16710875331565,381.3179820566369,216.60151348347492,56.80338291817123
465,20,4,smart,564,472,83.68794326241135,358.74152542372883,128.78177966101694,759.3376770486424,305.54686699077126,40.238602169505974
466,10,4,smart,610,417,68.36065573770492,684.853717026379,129.16786570743406,381.5742883350511,233.94337098720968,61.3100458125705
467,15,8,basic,564,441,78.19148936170212,470.60770975056687,117.20861678004535,569.7079451946388,247.33321601047012,43.414036629938444
468,20,6,basic,581,452,77.79690189328744,443.83185840707966,124.08849557522124,758.1504900638095,272.84903868871396,35.98877033842579
469,10,8,basic,562,392,69.7508896797153,569.2219387755102,115.3545918367347,381.81450825475645,219.65287848316154,57.528688338004045
470,20,8,basic,571,457,80.03502626970229,377.96498905908095,123.58862144420131,758.1119057436409,281.4237537546984,37.121663915651936
471,10,6,basic,546,358,65.56776556776556,604.6396648044692,119.73463687150839,380.9168729803406,193.71264186455247,50.85430853953012
472,5,4,basic,563,260,46.181172291296626,1035.0692307692307,126.68846153846154,191.5369137713981,142.9641941604678,74.6405438750556
473,10,8,basic,603,408,67.66169154228857,567.3480392156863,116.99019607843137,380.9412864584972,217.6553437211511,57.13619170676692
474,5,4,smart,556,279,50.17985611510791,1079.032258064516,138.08960573476702,191.65779740071326,147.24521260327606,76.82714431671127
475,20,6,smart,585,460,78.63247863247864,357.1521739130435,125.82608695652173,758.3457506814402,286.20531654882524,37.74074243729125
476,5,8,smart,576,285,49.47916666666667,920.7929824561404,116.68771929824561,191.64042356239148,144.70135349892763,75.5066967652667
477,20,4,smart,548,449,81.93430656934306,349.9576837416481,129.89086859688197,759.0125865120422,284.17817006907165,37.44050824966958
478,15,6,smart,565,441,78.05309734513274,461.77097505668934,127.4421768707483,570.3723573507535,262.33410745957923,45.993481990968135
479,20,6,smart,533,445,83.48968105065666,363.62696629213485,131.5752808988764,759.0293024975748,295.64332217823,38.95018561278464
480,5,4,smart,549,263,47.90528233151184,1032.3307984790874,129.52471482889734,191.42077409649318,142.21125671805808,74.29248857094836
481,20,8,smart,534,449,84.08239700374533,289.4053452115813,128.97550111358575,758.6430633680076,282.61770366213506,37.25305315617722
482,20,8,basic,588,457,77.72108843537416,377.21663019693653,123.5601750547046,758.6005241719058,277.0628777012274,36.522895631224536
483,5,4,smart,577,273,47.313691507798964,945.7912087912088,122.60805860805861,191.29739662458675,137.77669439367688,72.02225269382937
484,5,4,basic,553,262,47.377938517179025,1034.854961832061,117.06106870229007,191.34484296187787,132.11487832988746,69.04543455932546
485,15,6,smart,553,414,74.86437613019892,491.1062801932367,128.82850241545893,570.8890647325593,258.95091994171463,45.35923631030202
486,5,4,basic,589,271,46.01018675721562,932.7675276752767,126.09594095940959,191.43178059706156,141.7084286853848,74.02555011681274
487,10,6,smart,570,368,64.56140350877193,632.0271739130435,116.85326086956522,380.9735482112817,201.3920160044331,52.862466948163124
488,20,4,basic,548,456,83.21167883211679,373.390350877193,131.00877192982455,759.0334683442745,290.91982390872784,38.32766749315136
489,15,4,basic,562,419,74.55516014234875,520.0119331742244,123.87112171837708,570.1490111241178,246.90072705300284,43.304596208315466
490,20,8,basic,556,422,75.89928057553958,328.39336492890993,117.26540284360189,746.6087421961998,251.1793367640224,33.64269965888177
491,15,6,smart,556,437,78.59712230215827,473.3432494279176,121.81922196796339,570.3202135510992,251.67085881213472,44.12799210554119
492,15,8,basic,602,442,73.421926910299,510.87330316742083,122.789592760181,569.7539406047104,257.0689094695145,45.11928591431478
493,20,4,smart,560,449,80.17857142857143,365.0489977728285,136.1358574610245,759.3704684786268,293.7886852060928,38.68845279099259
494,15,8,smart,564,435,77.12765957446808,448.5816091954023,122.34482758620689,570.1267581663725,260.4003833434337,45.674120643087676
495,10,6,smart,579,384,66.32124352331607,678.9869791666666,131.984375,381.75632514371716,223.6607835435119,58.58731573322638
496,20,6,basic,525,407,77.52380952380953,362.10565110565113,124.44226044226045,757.523335424417,243.8711378056293,32.19321787215912
497,10,6,basic,522,335,64.17624521072797,560.8,124.08955223880596,380.8120396956089,194.27170351430155,51.01511592689848
498,15,8,basic,524,396,75.57251908396947,390.7171717171717,120.4949494949495,569.5924028821264,236.7815755034768,41.570353520406286
499,10,6,smart,567,375,66.13756613756614,640.9653333333333,118.032,380.60464954003805,194.34793936879723,51.06294408217749
500,20,4,smart,555,461,83.06306306306305,372.53145336225595,134.25596529284164,759.4607719229247,293.6221673781869,38.661926755577795
501,5,8,smart,502,260,51.79282868525896,1064.6307692307691,118.08076923076923,191.23404315853776,135.0059605255257,70.59724215191247
502,5,6,basic,548,268,48.9051094890511,906.8097014925373,121.88805970149254,191.26021833957304,132.73460396475076,69.40000650270464
503,20,8,smart,572,475,83.04195804195804,367.88631578947366,126.23789473684211,758.9137410569062,291.6387531304859,38.428445467904325
504,5,4,smart,563,260,46.181172291296626,1007.9576923076924,130.5730769230769,191.59024404919344,142.05768025127048,74.14661480090562
505,10,6,smart,531,361,67.984934086629,605.4265927977839,124.7645429362881,381.30560004692387,214.6310730960558,56.28846601509212
506,10,6,basic,521,358,68.71401151631477,689.9357541899441,120.05307262569832,381.2691016662683,204.78460628256983,53.711304007483264
507,5,6,smart,557,290,52.06463195691203,1040.8896551724138,123.07241379310345,191.44489626157448,142.6799366592566,74.52793960321121
508,5,8,basic,549,289,52.64116575591985,993.9480968858131,125.78892733564014,191.4746606225598,147.7704927982936,77.17496002752182
509,20,8,smart,545,462,84.77064220183486,395.8333333333333,129.97186147186147,759.1962508001989,292.8210308304013,38.569873141729246
510,15,6,smart,543,438,80.66298342541437,467.18036529680364,128.6917808219178,570.6380073340891,273.0285333228255,47.84618791839019
511,20,8,basic,581,452,77.79690189328744,355.37831858407077,120.16150442477876,757.7394677386402,271.88075627486916,35.88050614365601
512,5,8,smart,588,298,50.68027210884354,980.6812080536913,122.55704697986577,191.54071350989992,145.96539293578445,76.20593567865149
513,15,4,basic,539,388,71.98515769944342,461.7474226804124,124.86340206185567,569.436488229549,229.51918327373494,40.306370950575975
514,10,8,basic,595,399,67.05882352941175,689.2907268170426,112.30075187969925,380.85145456118477,208.6191562203453,54.77704068656251
515,10,4,basic,547,366,66.91042047531994,682.0737704918033,128.04918032786884,381.1587922453486,212.95262982667043,55.86979341922006
516,20,4,smart,548,473,86.3138686131387,331.74207188160676,133.6723044397463,759.7395902346318,314.2977785129947,41.369145764265035
517,10,8,smart,574,404,70.38327526132404,656.6806930693069,115.2450495049505,381.0489104545582,212.89480565123273,55.870729402497886
518,10,8,smart,549,401,73.04189435336977,619.2443890274315,121.15461346633417,381.04171111066876,217.942596283486,57.19651941731579
519,5,8,smart,565,288,50.97345132743363,1032.5208333333333,123.71527777777777,191.00117965628115,139.4669590740443,73.01889932042515
520,15,8,basic,563,451,80.10657193605684,417.20177383592016,124.57649667405765,570.3931427064148,261.85546735349925,45.90789189909284
521,5,6,smart,547,260,47.53199268738574,947.1807692307692,120.80384615384615,191.31130130360344,133.19893504350418,69.62418536483777
522,5,8,smart,567,283,49.91181657848324,912.5123674911661,120.60777385159011,191.264711612737,141.42501270327176,73.94203118326496
523,5,6,smart,514,262,50.97276264591439,1044.7213740458014,131.95419847328245,191.2375450091862,140.7038860532054,73.575450911821
524,5,6,smart,530,260,49.056603773584904,990.0346153846153,125.94615384615385,191.33677642799037,140.1462821308218,73.2458677036225
525,15,4,smart,556,445,80.03597122302159,503.57078651685396,131.4426966292135,570.9576199452391,266.7295945179601,46.716180886340084
526,15,6,basic,543,406,74.76979742173113,495.10591133004925,121.38669950738917,569.9544573296629,240.33197422554116,42.16687335888886
527,10,4,basic,550,363,66.0,622.9504132231405,125.46280991735537,381.1736841188467,208.16433803281765,54.61141382675142
528,15,8,basic,558,401,71.86379928315412,375.1620947630923,119.24189526184539,569.4668393032332,236.24826935873224,41.485869422667704
529,10,4,smart,596,388,65.1006711409396,652.979381443299,132.08247422680412,381.7594746243597,232.8694921914632,60.99900792785825
530,15,4,smart,566,440,77.73851590106007,417.4227272727273,124.04772727272727,571.2351441380266,272.9656226491215,47.78515913285007
531,20,8,basic,560,439,78.39285714285714,392.71981776765375,124.35763097949886,757.4137456632778,257.9745399996696,34.05992318950559
532,10,4,basic,534,369,69.10112359550563,660.0623306233063,124.64769647696477,381.0532246953478,212.73568300864792,55.82833820097709
533,10,6,smart,522,353,67.62452107279694,600.6062322946176,125.53257790368272,381.46586345635933,207.620774995536,54.42709161819623
534,20,6,basic,564,431,76.41843971631207,442.03480278422273,122.45475638051045,757.9340752671848,257.54012691788404,33.9792252811825
535,15,4,smart,548,412,75.18248175182481,423.69174757281553,129.98058252427185,571.0250078015443,266.56653587359017,46.682112382411354
536,10,6,smart,528,372,70.45454545454545,623.1129032258065,133.86827956989248,381.06657280576195,205.00037831041507,53.796473619035666
537,5,4,smart,592,290,48.986486486486484,1095.8620689655172,122.22413793103448,191.7289593573235,148.32722933574107,77.3629762728253
538,20,8,smart,572,505,88.2867132867133,338.5128712871287,125.35841584158416,759.6133593332207,312.04243996684824,41.079114280027305
539,20,6,smart,543,443,81.58379373848987,326.9006772009029,127.99097065462755,758.0831830967006,282.13814459219776,37.21730687121818
540,20,6,basic,514,389,75.68093385214007,329.5655526992288,126.69408740359897,757.0989812106901,246.2191617505918,32.52139652293
541,10,6,basic,536,347,64.73880597014924,656.2363112391931,122.05475504322767,381.3278984177592,203.18123259729225,53.28255116930875
542,15,6,basic,566,421,74.38162544169612,526.0973871733967,123.4916864608076,570.4090117088327,249.78868055811012,43.79115256433144
543,10,4,smart,543,380,69.9815837937385,601.5605263157895,125.59473684210526,381.9603895298985,228.3310129939395,59.778715084818124
544,15,4,smart,552,429,77.71739130434783,508.1025641025641,125.23776223776224,570.7721615909136,253.74111046967974,44.4557614306954
545,5,8,smart,547,289,52.833638025594155,814.6574394463668,119.16608996539793,191.17893649681557,140.6346488707071,73.56179056527476
546,5,4,smart,562,275,48.93238434163701,995.2836363636363,124.09454545454545,191.3273047085547,138.5282941371843,72.40382879390992
547,10,6,basic,570,329,57.719298245614034,545.8480243161094,113.93313069908815,380.1095340443665,176.1087658412287,46.33105725274263
548,15,4,basic,552,406,73.55072463768117,476.8497536945813,122.42364532019704,570.0756273381088,240.80070499362728,42.240133316699335
549,20,6,smart,541,434,80.22181146025879,371.05760368663596,128.78801843317973,758.8597286577968,276.4354404577917,36.42773888485635
550,5,6,smart,560,283,50.535714285714285,965.0106007067138,123.21201413427562,191.69551375958187,140.98065552465087,73.54405575785363
551,10,8,basic,565,381,67.43362831858407,583.2782152230972,116.37795275590551,381.15148075095635,208.32625912700746,54.657077211547666
552,5,6,basic,557,268,48.114901256732495,980.5149253731344,115.8544776119403,191.45591364497227,135.87337978566956,70.96849462567523
553,5,6,basic,537,271,50.46554934823091,1008.5830258302583,119.05535055350553,191.01840795750815,127.42410537313232,66.70776221811967
554,10,8,basic,586,407,69.45392491467577,623.5528255528255,118.00982800982801,381.20585512573865,213.7157944832634,56.06309336795743
555,5,6,basic,524,260,49.61832061068702,1029.2807692307692,128.58076923076922,191.55829419808927,135.50504389462057,70.73828072121776
556,5,8,basic,588,288,48.97959183673469,776.9444444444445,113.94097222222223,191.27509995083167,138.60238781433463,72.46232669592808
557,10,8,smart,565,396,70.08849557522124,691.0530303030303,122.06060606060606,381.00748945297886,213.1616976556426,55.94685237334408
558,10,8,smart,588,421,71.5986394557823,668.0641330166271,118.71733966745843,381.2760592037118,218.12548204295157,57.20933081885674
559,5,6,smart,545,290,53.21100917431193,1022.1586206896552,137.33448275862068,191.47125586788067,149.05810578557222,77.84881605854487
560,20,8,smart,562,466,82.91814946619218,349.55150214592277,128.8154506437768,759.007218071069,287.9294076231958,37.935002562286016
561,10,4,smart,561,373,66.48841354723707,765.3324396782842,120.70777479892762,381.1233374148667,205.0281972314584,53.7957603494319
562,15,6,basic,538,412,76.57992565055763,505.1043689320388,127.47815533980582,570.1934082267671,246.82873406072935,43.28859830707918
563,20,8,basic,578,470,81.31487889273356,373.5659574468085,122.42127659574469,758.1892311164902,277.7400515236391,36.63202273588695
564,5,6,smart,565,273,48.31858407079646,1083.838827838828,125.82783882783883,191.20506120394967,136.4666365014223,71.37187459481503
565,5,4,basic,564,298,52.836879432624116,1044.3154362416108,127.30201342281879,191.34507541248468,146.55689871198436,76.59298176138061
566,15,4,basic,588,452,76.87074829931973,610.0818584070796,127.79424778761062,570.3429542629959,265.50867901087645,46.55246058995679
567,15,4,smart,595,462,77.64705882352942,530.004329004329,132.66666666666666,571.8967661906802,291.058235087105,50.89349202405897
568,15,6,smart,563,421,74.77797513321492,549.4465558194775,126.87410926365796,569.9445582226872,242.26882188261592,42.50743662473172
569,15,6,smart,553,406,73.41772151898735,489.192118226601,124.16748768472907,570.2121446447863,241.09732404735018,42.28203946752866
570,15,8,smart,566,449,79.3286219081272,418.53229398663694,119.51224944320712,570.292431503281,263.98946724926424,46.29019300736511
571,15,8,basic,567,420,74.07407407407408,438.25714285714287,121.73809523809524,569.1578308143891,240.77342531508492,42.30345473250719
572,10,4,smart,505,345,68.31683168316832,627.7362318840579,122.47536231884058,381.4019616938906,201.74806010616413,52.89644007339561
573,15,6,basic,586,427,72.86689419795222,422.6393442622951,120.81498829039812,569.7603749789605,245.68296488590502,43.12040213308575
574,15,8,basic,585,441,75.38461538461539,526.3922902494331,123.63038548752834,563.1253523553506,256.2593059649549,45.5066185340643
575,10,4,smart,558,399,71.50537634408603,665.2080200501254,127.94736842105263,381.8802883091086,228.98763155045108,59.96319751521181
576,20,4,basic,556,466,83.81294964028777,371.45064377682405,130.87339055793993,758.8974793355436,291.3252750638887,38.38796187845557
577,5,8,basic,595,290,48.739495798319325,904.3448275862069,118.89310344827587,191.39892356014388,145.28392107639004,75.90634177769398
578,20,6,smart,544,438,80.51470588235294,307.0228310502283,124.23972602739725,758.0630970941878,271.31144642707153,35.790087588627415
579,10,6,basic,543,383,70.5340699815838,643.7075718015666,126.83289817232377,381.49649109915555,223.95681488243974,58.7048164551088
580,20,8,smart,560,454,81.07142857142857,357.568281938326,127.068281938326,758.293560314624,278.6526500791611,36.74733172777376
581,10,8,basic,584,393,67.2945205479452,711.2391857506361,120.83715012722647,380.89668135212594,212.2998834693657,55.736868779148466
582,15,4,basic,550,392,71.27272727272728,460.734693877551,123.43622448979592,569.5963269027704,233.7990228887202,41.046441461450904
583,15,4,smart,559,435,77.8175313059034,432.52183908045976,129.42528735632183,570.9115724928838,270.58086851449923,47.39453210468455
584,10,8,smart,563,382,67.85079928952042,728.4947643979058,122.86387434554973,380.6584478109315,210.3060405961131,55.24796357614783
585,5,8,basic,561,300,53.475935828877006,974.3966666666666,115.22,191.33207192810923,142.74724481757622,74.60706580923444
586,5,8,smart,581,286,49.225473321858864,903.2237762237762,115.38111888111888,191.30996016257106,142.05910975101534,74.2559925423102
587,5,4,smart,567,289,50.970017636684304,1037.1314878892733,126.17301038062284,191.4509358325193,143.00476331606652,74.69525426669456
588,20,8,smart,546,451,82.6007326007326,324.37250554323725,125.67849223946784,758.3767564984115,278.96114753727653,36.783979090458956
589,5,6,smart,569,276,48.50615114235501,934.2355072463768,112.98550724637681,190.81893275449394,124.80475791878598,65.40480869335893
590,15,8,smart,560,450,80.35714285714286,510.1088888888889,126.94,570.8622082040533,272.33552720913195,47.706000378954194
591,20,6,smart,541,431,79.66728280961183,422.6009280742459,126.415313225058,758.2368795478226,267.2702491290652,35.248911829302315
592,5,8,basic,556,277,49.82014388489209,989.5415162454874,121.18772563176896,191.446593322795,142.40357146617123,74.3829226702754
593,20,8,basic,543,424,78.08471454880295,372.8938679245283,123.99292452830188,757.9887615806442,260.8519465326225,34.41369578998301
594,20,6,basic,560,419,74.82142857142857,420.7303102625298,124.85441527446301,758.041403526629,264.6152708663714,34.90775960723309
595,20,8,smart,588,485,82.48299319727892,357.2618556701031,128.58969072164948,759.5939536327543,306.24713500436417,40.31721599938214
596,15,6,basic,562,400,71.17437722419929,521.215,122.8975,569.571092904073,239.75108736108436,42.093268135969666
597,10,4,smart,540,390,72.22222222222221,713.2923076923076,123.64871794871794,381.5840455371123,219.69868877087322,57.575438842477936
598,20,4,smart,544,452,83.08823529411765,358.6592920353982,132.98893805309734,759.2174586835737,293.7942303530124,38.696980291052526
599,10,4,smart,553,385,69.62025316455697,687.1558441558442,125.26233766233766,381.6423887377414,215.1631463441361,56.378209730783546
600,15,8,smart,578,443,76.64359861591696,510.0180586907449,119.9255079006772,569.6409818012346,242.95199228697967,42.65001993338905
601,20,4,smart,574,475,82.75261324041811,402.90526315789475,128.31157894736842,759.3399652716296,301.9036812381967,39.75869769085581
602,10,4,basic,565,370,65.48672566371681,614.3405405405406,124.4027027027027,380.9973213236234,205.09689312759184,53.83158401614594
603,10,6,smart,583,402,68.95368782161235,703.2835820895523,122.61940298507463,381.26311206726837,223.30473735802008,58.56972004116181
604,20,4,smart,537,455,84.72998137802608,414.91648351648354,130.55824175824176,758.8960675980729,288.1138655400073,37.964864734626396
605,15,4,smart,539,397,73.65491651205936,442.7052896725441,128.53148614609572,570.0588426413703,248.70791957156192,43.62846446152341
606,10,4,smart,553,390,70.5244122965642,649.4846153846154,120.82564102564102,381.65943342019244,221.13449133700854,57.940266104610586
607,15,6,smart,566,451,79.68197879858657,580.9512195121952,127.69179600886918,571.173375990573,271.000001259506,47.4461893097725
608,15,4,smart,559,428,76.56529516994634,495.94158878504675,130.72663551401868,570.5215981321395,269.7237583468965,47.27669543623926
609,10,6,basic,544,369,67.83088235294117,667.0460704607046,123.14634146341463,381.2872052530231,211.05743870106863,55.353926329893596
610,10,6,smart,568,390,68.66197183098592,705.0512820512821,122.17948717948718,381.5884255321143,223.54022442902226,58.581500242650634
611,5,8,smart,596,297,49.832214765100666,1119.6262626262626,119.64309764309765,191.41150796858048,143.6332046340073,75.0389598610676
612,20,4,basic,557,431,77.37881508078995,355.76102088167056,132.41531322505801,758.7180835219826,285.49862893488194,37.629079250304976
613,10,4,smart,575,373,64.8695652173913,557.798927613941,123.15013404825737,381.540590029227,212.47051234487535,55.6875252325315
614,15,6,smart,562,420,74.73309608540926,439.8809523809524,120.62142857142857,569.8503807353756,246.7729931942979,43.304874671812
615,10,4,basic,553,390,70.5244122965642,659.9641025641025,121.1974358974359,381.24861114826587,215.57263542166714,56.54384806082137
616,5,6,basic,537,261,48.60335195530726,960.7394636015325,128.11877394636016,191.56229721626448,136.56309761312627,71.2891313153095
617,10,4,basic,574,369,64.28571428571429,566.4444444444445,123.69647696476964,381.14705681113657,213.56646811605884,56.03256388829572
618,15,6,smart,543,420,77.34806629834254,421.16190476190474,123.42142857142858,569.6677265737233,249.0008346012961,43.709836977937314
619,20,6,basic,504,402,79.76190476190477,404.69900497512435,125.18656716417911,757.1655189902633,243.33912272998143,32.13816749797221
620,5,6,smart,548,276,50.36496350364964,1013.786231884058,128.7463768115942,191.24834032003056,138.2363200592554,72.28105604887024
621,20,4,basic,560,439,78.39285714285714,449.28018223234625,134.2756264236902,757.8521152866045,275.64207525669065,36.37148590031293
622,20,6,basic,542,409,75.46125461254613,445.6112469437653,124.88264058679707,757.3394006793469,242.40620546945777,32.00760521003068
623,15,6,basic,556,413,74.28057553956835,488.0314769975787,118.11138014527845,569.7672184161208,238.50659955356363,41.8603583787395
624,5,8,basic,502,258,51.39442231075697,1033.2403100775193,118.06589147286822,191.0792258657487,132.60347664765288,69.3971184187335
625,10,6,basic,512,349,68.1640625,684.3008595988539,115.7134670487106,380.5682687811552,188.95995730783955,49.65205268243224
626,20,4,basic,588,455,77.38095238095238,391.43736263736264,131.87252747252748,758.9039267508539,284.7734817165816,37.524312587997976
627,15,4,smart,550,447,81.27272727272728,502.6308724832215,129.7785234899329,571.4743493775384,284.45915728350656,49.77636486980479
628,15,8,smart,585,461,78.80341880341881,461.35357917570497,127.20824295010846,570.6504381941824,271.7587787792476,47.62263560845157
629,5,8,basic,570,287,50.35087719298246,985.1149825783972,118.6411149825784,191.20394191334813,144.6599610980379,75.65741566332167
630,20,4,smart,532,464,87.21804511278195,310.69181034482756,131.9418103448276,758.6983665538318,301.21218508448067,39.70117748541493
631,15,4,basic,566,428,75.61837455830388,450.27570093457945,122.77803738317758,570.2553058037071,262.32316729981113,46.00100422215236
632,15,4,basic,572,429,75.0,490.5081585081585,126.92307692307692,570.7294728910384,261.0688114906758,45.7430050297259
633,15,8,basic,572,450,78.67132867132867,435.62444444444446,119.78666666666666,569.8375726327896,254.81334891242727,44.71683882393486
634,10,6,smart,565,389,68.84955752212389,593.388174807198,121.93573264781492,381.29915080936047,215.89993063457632,56.62219026092733
635,15,8,smart,547,419,76.59963436928702,440.16229116945107,124.66587112171838,570.2309802372216,244.9843088593603,42.962293763387684
636,5,8,basic,565,274,48.49557522123894,939.7810218978102,109.97810218978103,191.06764894422756,134.8404648294386,70.57210656776249
637,10,8,basic,549,345,62.841530054644814,474.41449275362316,112.0,380.84979668624493,194.23913120189687,51.00150581461822
638,20,6,basic,543,446,82.13627992633518,368.10762331838566,127.77802690582959,757.8626423050201,272.74827895509134,35.98914417070807
639,15,6,smart,532,424,79.69924812030075,503.79952830188677,128.56132075471697,570.1898186933566,254.9362354288997,44.7107659714286
640,20,6,smart,581,486,83.64888123924268,377.8065843621399,126.2448559670782,759.2153581103092,299.6584015381858,39.469486271199386
641,5,8,smart,550,279,50.727272727272734,1039.562724014337,127.88172043010752,191.63117823795173,146.8000489922419,76.60551395762842
642,20,4,smart,544,447,82.16911764705883,392.9440715883669,134.94407158836688,759.2968836797081,293.88281772699077,38.70459948456189
643,15,6,smart,538,408,75.8364312267658,501.55392156862746,126.24754901960785,570.3081196819224,251.11763999271923,44.031924380241136
644,20,8,basic,581,470,80.89500860585198,332.84893617021277,121.72127659574468,757.5953671319767,274.8473396707507,36.27890977095575
645,15,4,smart,560,448,80.0,494.24776785714283,132.43526785714286,570.9754963176808,271.7004440022476,47.58530720748797
