,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
223,20,8,smart,560,487,86.96428571428572,330.2915811088296,126.29363449691992,759.1819190666819,301.11591213339534,39.663209116410364
224,10,6,basic,543,370,68.13996316758748,657.4513513513514,121.33243243243243,381.09117088400603,203.4250850108277,53.37963735526816
225,15,6,smart,549,421,76.68488160291439,385.3159144893112,125.58432304038004,570.4303088213967,254.22956758705058,44.568032878956046
226,10,4,basic,556,354,63.66906474820144,513.1299435028249,119.97457627118644,380.95298596388295,202.71840553978058,53.2134969429009
227,10,8,basic,558,381,68.27956989247312,501.79265091863516,116.27034120734908,381.13661003841605,207.03145380122234,54.31948764521859
228,10,4,smart,557,378,67.86355475763017,580.1719576719577,125.8994708994709,381.79300911392187,223.9280492021785,58.651689228642056
229,5,6,smart,547,272,49.725776965265084,951.3933823529412,126.00735294117646,191.64882459582915,142.7069084404782,74.46270998083853
230,20,8,basic,557,439,78.81508078994614,318.9088838268793,121.30979498861048,757.5170379343886,267.7699386982398,35.34837175786829
231,5,6,smart,545,283,51.92660550458715,1113.035335689046,132.2826855123675,191.30978325164918,145.70996115012878,76.16440658367254
232,10,6,basic,547,368,67.27605118829982,607.4972826086956,121.94565217391305,381.38263335478376,203.63087124602373,53.39280120198728
233,5,4,basic,557,281,50.44883303411131,986.8078291814946,127.01067615658363,191.5509356459727,145.60017368241668,76.01120463933265
234,5,6,smart,542,290,53.50553505535055,1063.1137931034482,123.19310344827586,191.4919426949302,141.42836046034088,73.85603721491998
235,15,4,basic,555,420,75.67567567567568,443.5952380952381,129.43571428571428,570.5576800440184,255.71397958571777,44.81825212938847
236,20,6,smart,547,445,81.35283363802559,311.5550561797753,131.70337078651684,759.1480052801373,286.38885337224747,37.72503535283157
237,5,8,basic,562,279,49.644128113879006,997.6451612903226,109.63799283154121,191.45179474724424,137.225706544012,71.67637510276577
238,15,6,basic,543,386,71.08655616942909,462.5259067357513,119.0440414507772,569.4876348467792,231.88432728037634,40.71806183162605
239,10,6,basic,549,357,65.02732240437157,630.9663865546219,123.31652661064426,381.08879248443367,203.08118001039864,53.289727752540486
240,10,8,smart,557,387,69.47935368043088,663.9069767441861,120.2842377260982,381.08973625756533,213.5103055798568,56.0262545185821
241,20,8,basic,558,446,79.92831541218638,342.56053811659194,125.17713004484305,757.7000867204678,269.95916352260656,35.628762389491506
242,10,8,basic,560,395,70.53571428571429,568.2632911392406,118.2886075949367,380.9619213261075,208.44730070917248,54.716046155893714
