,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
449,15,8,smart,558,433,77.59856630824373,428.0,123.0323325635104,570.532820130326,258.3830774596386,45.28803047660195
450,10,4,smart,557,387,69.47935368043088,695.7700258397933,121.83204134366925,381.7688620402027,225.16993707381786,58.98069734406627
451,20,8,smart,558,480,86.02150537634408,303.58958333333334,123.54791666666667,758.2649775312447,288.2182881029804,38.010233446540035
452,5,6,basic,542,264,48.708487084870846,975.5189393939394,120.52651515151516,191.2287861845607,130.24773867916883,68.11094776989421
453,20,8,smart,556,482,86.6906474820144,357.58298755186723,129.11618257261412,759.3194672726316,302.1556781689936,39.79295819377503
454,10,4,smart,560,360,64.28571428571429,603.8055555555555,127.79444444444445,381.3929852640632,218.16168871832852,57.20128506487369
455,5,8,basic,561,276,49.19786096256685,897.8260869565217,115.69927536231884,191.14837736110115,135.25005718146429,70.75658137864359
456,20,8,basic,557,426,76.48114901256733,388.24413145539904,123.7699530516432,757.8378785086966,259.56636062755956,34.25090880101487
457,5,4,smart,557,278,49.91023339317774,1063.5503597122301,130.17625899280574,191.78251736825385,150.29329123748383,78.36652334106977
458,20,8,smart,560,457,81.60714285714286,292.2035010940919,124.39387308533917,758.9281312622071,281.4693850154437,37.087752241746465
459,5,6,smart,546,285,52.197802197802204,1077.0842105263157,129.88070175438597,191.43467748388295,147.71894631873738,77.16415242017682
460,10,4,basic,559,371,66.3685152057245,661.2102425876011,122.63611859838275,381.053526950064,204.92099661093096,53.777483245230606
461,20,4,smart,554,473,85.37906137184116,376.28541226215646,134.51162790697674,759.7681761321952,317.5454262529828,41.79504172832475
462,20,4,smart,555,471,84.86486486486487,403.69214437367305,133.52229299363057,759.7299913792317,311.9873173181393,41.06555234863772
463,10,6,basic,540,359,66.48148148148148,523.7437325905292,120.20055710306407,380.64092761304437,200.58211602375744,52.69588777055186
464,5,4,basic,559,280,50.089445438282645,940.6607142857143,113.77142857142857,191.30598913270222,139.77163721615983,73.0618198885583
465,15,4,smart,557,451,80.96947935368043,468.87139689578714,129.72062084257206,571.1271590705297,278.77488803342317,48.81135200908851
466,5,6,smart,545,269,49.357798165137616,1025.7657992565055,127.05576208178438,191.31637908440567,135.08580712908636,70.60859492301425
467,5,8,basic,559,280,50.089445438282645,914.7857142857143,112.83571428571429,191.07893467539918,136.21226107897027,71.2858595901033
468,10,6,smart,540,365,67.5925925925926,546.3780821917808,121.8082191780822,381.10886006653226,206.93758922562384,54.298813517349764
469,10,6,basic,544,368,67.64705882352942,507.20108695652175,115.17934782608695,380.37718272752323,197.75623624353298,51.98951073392652
470,15,4,smart,561,431,76.8270944741533,436.7679814385151,132.7215777262181,571.6437081415108,274.5252537380265,48.023838945161195
471,20,8,smart,557,473,84.91921005385996,337.29175475687106,122.69344608879493,758.9295490431798,285.53417335387235,37.6232779068702
472,15,4,basic,554,414,74.72924187725631,441.7294685990338,122.3840579710145,569.575664601963,244.8592420740788,42.989765415134784
473,20,4,smart,563,474,84.19182948490231,384.48945147679325,131.82067510548524,759.4415959725571,301.36406286233324,39.68232244066115
474,5,8,smart,559,290,51.878354203935594,966.751724137931,120.65517241379311,191.47824247968796,145.2767096207735,75.87113174813294
475,15,8,basic,561,407,72.54901960784314,391.1007371007371,113.73955773955774,569.1896153039395,230.31305711042583,40.4633273197442
476,20,6,smart,547,458,83.72943327239489,307.2052401746725,130.0589519650655,759.1318380378577,295.8765498135896,38.975647573726754
477,10,8,basic,558,362,64.87455197132617,575.5580110497237,115.74585635359117,380.68819728680785,202.35433438865002,53.154874732351544
478,20,4,smart,558,462,82.79569892473118,339.8246753246753,135.06709956709958,759.806377672261,304.7693953325126,40.11145527182894
479,10,6,basic,546,367,67.21611721611723,684.4741144414169,127.97820163487738,380.98908918222344,215.16442592938367,56.47521990491244
480,10,8,basic,557,380,68.2226211849192,585.1157894736842,115.24736842105263,381.05789708994484,206.8613575265564,54.28607020253641
481,20,8,basic,559,455,81.3953488372093,338.4197802197802,121.5032967032967,758.2600532998089,278.09936554516895,36.675987919307026
482,15,6,smart,543,404,74.40147329650092,399.38613861386136,121.94059405940594,570.0726086218305,243.40952164986493,42.69798582996569
483,20,8,smart,561,471,83.9572192513369,350.1316348195329,128.44373673036094,759.5436538142839,294.55684568417263,38.78076581970821
484,5,6,basic,542,283,52.2140221402214,1086.1943462897527,120.5017667844523,191.28993556496863,137.87352604853388,72.07568220530207
485,5,8,basic,562,274,48.754448398576514,781.4124087591241,114.33576642335767,191.0777806196972,132.57802935294546,69.38432554689129
486,20,8,smart,561,472,84.13547237076648,298.35593220338984,126.87711864406779,759.1368477909336,297.64047193907044,39.20774927540346
487,10,6,basic,547,391,71.48080438756855,583.0179028132992,121.43734015345268,381.051322353687,214.4103022998338,56.26809033897562
488,5,8,smart,558,287,51.4336917562724,1000.6132404181185,107.91289198606272,191.02054251798555,136.8606299217511,71.64707424536027
489,20,6,basic,542,429,79.15129151291514,449.0675990675991,128.93706293706293,757.8386613915899,257.8520328635894,34.02466065667667
490,15,4,smart,557,457,82.04667863554758,499.4638949671772,132.90371991247264,571.3148905275045,279.45282351496905,48.913975138464465
491,10,8,basic,560,359,64.10714285714286,525.3426183844011,115.4150417827298,380.7635711429061,204.95732030688174,53.82797511108496
492,20,8,basic,559,454,81.21645796064401,312.17180616740086,118.01541850220265,758.020921732333,263.7588242354172,34.79571825440378
493,15,6,basic,543,404,74.40147329650092,463.3762376237624,121.20049504950495,569.8192770350431,242.6510895357865,42.583868134188066
494,20,4,basic,563,451,80.10657193605684,372.44345898004434,128.77161862527717,758.9859437307656,283.44767430247913,37.34557624469344
495,5,6,basic,545,283,51.92660550458715,1013.3992932862191,139.52650176678446,191.33571977325852,143.06975139331064,74.7741987553891
496,20,4,basic,559,453,81.03756708407872,380.79690949227376,126.04415011037527,758.6557382447639,280.8726009578471,37.02240513037939
497,10,8,smart,557,392,70.3770197486535,634.484693877551,123.9234693877551,381.52544143800947,222.09318375952355,58.211893529938926
498,20,6,basic,546,428,78.3882783882784,415.61682242990656,127.06542056074767,758.3718783678677,269.3405527877387,35.51563032207903
499,5,6,basic,549,271,49.362477231329684,921.2988929889299,124.78966789667896,191.23797946287505,139.71903978177582,73.06029909655022
500,10,4,basic,561,370,65.9536541889483,626.3918918918919,119.56216216216217,381.252292403105,210.46996520775474,55.204904836407124
501,5,4,smart,558,284,50.89605734767025,911.0880281690141,129.82394366197184,190.99271217758186,139.84258831280968,73.21880857044764
502,10,4,smart,557,395,70.91561938958706,571.587341772152,127.05569620253165,381.99688371012627,226.72650988111909,59.35297368896018
503,10,4,smart,556,397,71.40287769784173,681.9093198992443,121.98992443324937,381.8102299110023,228.91086567780533,59.95409440212304
504,10,4,smart,558,379,67.92114695340501,639.311345646438,123.13984168865436,381.64536853417655,216.40991853494546,56.704452975843154
505,20,8,basic,558,448,80.28673835125448,331.28125,124.875,758.044623174095,283.7282060265877,37.42895831627391
506,15,6,basic,546,415,76.007326007326,419.61686746987954,124.6578313253012,569.734982062812,247.7178282673444,43.47948363122172
507,10,4,basic,561,371,66.1319073083779,536.0997304582211,126.31805929919138,381.59424878765384,211.19588602013798,55.34566799450439
508,10,8,smart,561,386,68.80570409982175,501.5025906735751,114.38082901554404,381.7366245203907,217.29323591237466,56.92229195597338
509,20,6,basic,544,423,77.75735294117648,393.3404255319149,128.10874704491727,757.3475601979076,256.45671377151655,33.862486294205546
510,10,6,basic,542,361,66.60516605166052,601.6454293628809,119.52631578947368,380.7299222514186,201.64434185134044,52.96256744385399
511,5,8,basic,554,269,48.55595667870036,1091.6579925650558,113.84386617100371,191.25041462688415,133.55805189217855,69.83412409993501
512,15,4,smart,555,445,80.18018018018019,460.39325842696627,129.32584269662922,571.2934512604993,273.29417696441675,47.837792707306846
513,15,4,basic,557,428,76.84021543985638,440.1378504672897,127.9322429906542,570.2589115694373,262.44140801823534,46.02144792370848
514,5,8,smart,562,274,48.754448398576514,932.6824817518249,112.58759124087591,191.14218563001248,136.9034091894841,71.62385882438504
515,10,6,smart,540,385,71.29629629629629,634.7272727272727,127.03896103896103,381.54555512637086,212.45718740779884,55.68330820612793
516,10,4,basic,563,364,64.65364120781527,518.7472527472528,122.60164835164835,381.73662072997485,214.23494608555797,56.12114071631057
517,20,6,smart,550,446,81.0909090909091,346.53139013452915,128.4596412556054,758.5740881313817,274.39312474879836,36.17222484157338
518,5,6,smart,542,283,52.2140221402214,992.1448763250884,144.14487632508835,191.38465651536796,141.76622918090794,74.07397842758846
519,20,8,basic,561,450,80.21390374331551,275.28444444444443,124.4,758.3627174448338,283.3254981250228,37.36015650659053
520,5,6,smart,544,274,50.36764705882353,1016.9817518248175,126.71897810218978,191.53785652484854,140.7110524070734,73.4638337089351
521,5,4,smart,555,276,49.72972972972973,1004.3514492753624,120.80797101449275,191.26214908165565,139.80331243050068,73.09512786600258
522,5,8,basic,563,271,48.13499111900533,945.5424354243543,122.63468634686348,191.0780954988792,138.41236014755273,72.43758620587917
523,15,4,smart,560,421,75.17857142857143,472.32779097387174,131.6270783847981,571.0394403616425,271.5908822607504,47.560792313881215
524,15,6,smart,545,407,74.6788990825688,447.4226044226044,125.08599508599508,569.9902067900098,243.06599972169798,42.64389051358666
525,20,6,basic,543,414,76.24309392265194,330.41062801932367,124.26570048309179,757.1113650287703,252.38799099955756,33.33564950381729
526,10,6,basic,542,358,66.05166051660517,600.7709497206704,116.62290502793296,380.8261391257433,198.55459680308647,52.137859354640206
527,20,8,smart,562,449,79.8932384341637,393.99109131403117,122.99554565701558,758.4034197952493,275.57172538237006,36.33577040788764
528,5,4,basic,556,267,48.02158273381295,1063.5168539325844,122.55430711610487,191.514523807473,141.92061895437234,74.10436354009539
529,15,4,basic,557,435,78.09694793536805,591.7195402298851,131.9241379310345,569.9584037048214,257.98288847276007,45.26345901662819
530,5,4,smart,556,271,48.74100719424461,1025.4501845018451,125.20664206642067,191.17901153847714,138.36028637689358,72.37211096734165
531,10,8,basic,562,390,69.3950177935943,663.0076923076923,122.03076923076924,381.6366982417147,219.2678799270122,57.454610873961585
532,15,6,basic,547,403,73.6745886654479,383.9454094292804,120.77171215880894,569.5239461109734,232.35439696002496,40.798003059690494
533,20,6,smart,540,446,82.5925925925926,308.7982062780269,127.54932735426009,758.8702914137373,279.6346360186895,36.84880528103745
534,10,4,basic,554,368,66.4259927797834,612.7173913043479,118.71739130434783,381.1494136880047,209.92605859354344,55.07710390061925
535,20,6,basic,549,417,75.95628415300546,315.1390887290168,124.72661870503597,758.3837236967687,264.94665229662195,34.93569864673914
536,10,6,basic,549,352,64.11657559198542,577.8210227272727,118.08522727272727,381.0576766686574,194.3554407217353,51.004205563016114
537,15,4,basic,558,403,72.22222222222221,456.49627791563273,130.50372208436724,570.5709396343956,251.21448499121183,44.0286154693021
538,10,8,basic,558,393,70.43010752688173,584.7862595419847,117.76081424936386,381.4075957411335,221.0954698789156,57.968292280412804
539,10,4,basic,559,364,65.11627906976744,553.2115384615385,125.48626373626374,381.0986167904698,210.1123223032366,55.133320627809454
540,15,8,smart,558,412,73.83512544802868,422.6747572815534,123.48300970873787,569.9772473094281,250.44464762770647,43.93941140807426
541,10,4,basic,555,352,63.42342342342342,606.4886363636364,120.0028409090909,380.8200789111687,196.80930462416973,51.68039069444079
542,20,6,smart,547,442,80.80438756855575,295.60633484162895,121.02714932126698,758.5324147170304,274.18005567101255,36.14612247959042
543,10,4,basic,559,380,67.97853309481216,701.1026315789474,126.16315789473684,381.04247079380974,218.53451351793748,57.35174692277051
544,10,4,smart,555,374,67.38738738738739,541.3395721925134,116.94385026737967,381.2297404793329,210.68406253717734,55.264330183756705
545,20,8,basic,561,457,81.46167557932263,376.30415754923416,120.59299781181619,757.9392305168815,272.5007786767663,35.952853171478225
546,10,6,smart,543,371,68.32412523020258,586.6253369272238,126.98652291105121,381.1734324638817,212.56705690356065,55.76649335960805
547,10,4,basic,563,369,65.54174067495559,636.0921409214092,122.93224932249322,381.13126412384884,208.84672103743185,54.796533555842586
548,20,8,smart,559,466,83.36314847942755,364.2618025751073,125.09442060085837,758.6225327699759,283.7061879301511,37.39754300392952
549,10,8,smart,557,379,68.04308797127469,654.0290237467018,119.77572559366754,381.25550885044777,214.95558114945186,56.38097710314551
550,10,6,basic,543,369,67.95580110497238,662.1382113821138,129.46883468834687,381.4769281891112,215.2333792429628,56.42107381557404
551,5,4,smart,561,281,50.08912655971479,964.4804270462633,128.95017793594306,191.30550272371136,139.17405002979893,72.74963241951168
552,5,6,basic,553,272,49.186256781193485,982.25,119.8345588235294,191.36997333201631,139.20602038015673,72.74182984738258
553,10,6,basic,547,365,66.72760511882998,655.6465753424658,117.56986301369864,381.035138234158,199.7215100571202,52.415509756579226
554,20,4,smart,558,451,80.82437275985663,397.64966740576494,134.41241685144124,759.1652019722377,284.6730122605973,37.49816397288026
555,15,4,basic,562,435,77.40213523131672,381.98850574712645,122.42068965517241,570.020372162338,260.6699184297932,45.72993022003013
556,5,4,smart,558,268,48.028673835125446,932.5485074626865,131.32089552238807,191.58782234885422,143.24043652311445,74.7648962063434
557,5,8,smart,553,293,52.98372513562387,856.7372013651877,118.03754266211604,191.27172439631832,141.88572189731414,74.18018650959849
558,15,8,basic,560,416,74.28571428571429,389.8317307692308,119.45913461538461,569.6469849581273,245.73068492076342,43.137362508611574
559,15,4,basic,557,432,77.55834829443447,598.4074074074074,128.63194444444446,570.3641002835417,258.77488095103416,45.3701207390842
560,5,6,basic,545,270,49.54128440366973,994.174074074074,123.03333333333333,191.54390898232438,142.93887311269904,74.62459854355869
561,5,6,basic,543,272,50.09208103130756,1019.9448529411765,141.87867647058823,191.70717798268373,143.95134822352568,75.08918014354596
562,15,4,basic,555,417,75.13513513513513,537.6139088729017,129.29976019184653,569.8041257888062,256.27233014002235,44.97551325821881
563,15,8,basic,561,422,75.22281639928698,450.93364928909955,118.54739336492891,569.562908393436,242.97359890598744,42.659659771620696
564,10,6,smart,545,376,68.9908256880734,584.0292553191489,119.875,381.37192314726457,213.34775262033008,55.9421760416136
565,20,6,smart,540,457,84.62962962962963,365.61925601750545,130.16192560175054,759.1918247579497,280.0226495551028,36.88430781566719
566,20,4,basic,557,460,82.58527827648115,376.48478260869564,129.15,758.7087308185668,281.9740602893479,37.16499479123268
567,5,8,smart,567,292,51.49911816578483,917.8972602739726,119.04452054794521,191.3267463582778,142.10416200489587,74.27302492187479
568,5,8,basic,556,284,51.07913669064749,1021.0457746478874,118.58802816901408,191.10505586729252,138.27484553951297,72.35540939091324
569,5,4,smart,554,247,44.584837545126355,931.6356275303643,120.4089068825911,191.41858602605197,134.41199784610322,70.21888555158893
570,20,8,basic,558,444,79.56989247311827,359.06306306306305,122.23648648648648,758.0691335784,260.94491927196725,34.42231159580383
571,5,4,basic,548,257,46.8978102189781,1036.568093385214,121.43579766536965,190.98445698219055,129.4834112029415,67.79787907819951
572,5,4,basic,559,269,48.1216457960644,933.9739776951673,123.9814126394052,190.98907297285078,132.43921520615808,69.34387038204243
573,20,8,smart,556,468,84.17266187050359,310.8119658119658,123.2905982905983,759.0325628874951,291.47301051127823,38.40059369817587
574,5,4,basic,557,261,46.858168761220824,932.6590038314176,134.64750957854406,191.40439833695726,137.78528210604208,71.98647643586456
575,20,8,basic,564,469,83.15602836879432,362.79744136460556,125.43923240938166,758.6003230704227,283.691392110772,37.39668748920849
576,5,6,smart,547,281,51.37111517367459,1046.067615658363,138.67259786476868,191.16543161622863,140.5253036918342,73.5097880949228
577,15,8,smart,558,461,82.61648745519713,480.8091106290672,123.46420824295011,569.9294973537616,266.4175973296594,46.745711279493754
578,10,4,basic,558,370,66.30824372759857,531.9135135135135,119.42162162162163,380.9483300996231,204.65975189831772,53.72375614425097
579,10,6,smart,542,367,67.71217712177122,653.2779291553134,119.0108991825613,380.9303417359991,210.3011967080614,55.20725803821872
580,20,6,smart,547,461,84.27787934186472,347.3383947939262,127.06724511930585,759.3250628953556,292.9067018548289,38.57461266166518
581,10,8,smart,567,389,68.60670194003528,548.6478149100257,114.74293059125964,381.0160986862052,211.74491130033687,55.57374400463965
582,20,8,basic,557,449,80.61041292639139,353.9376391982183,119.29175946547885,758.4686887228424,270.65514677485396,35.68441925145259
583,20,8,smart,558,462,82.79569892473118,427.4458874458874,126.87012987012987,759.1149313762206,290.1750617721434,38.22544515704321
584,20,4,smart,554,449,81.04693140794224,414.29844097995544,127.69710467706014,758.897674289513,277.1876187398053,36.52503204721386
585,10,6,smart,546,360,65.93406593406593,530.6083333333333,118.21944444444445,380.94735528983,203.36375897409073,53.38369098779246
586,15,4,smart,555,432,77.83783783783784,490.88425925925924,132.02314814814815,571.8619425328408,280.2320603168599,49.00344636953468
587,20,6,basic,546,423,77.47252747252747,287.8085106382979,124.24113475177305,757.5993204580873,262.28211139137625,34.62016191260384
588,20,6,smart,542,446,82.28782287822878,404.57174887892376,126.48878923766816,758.619936262176,270.93532410610834,35.71423728211569
589,15,6,basic,550,415,75.45454545454545,473.80481927710844,125.25301204819277,569.6809675951271,242.1067574693354,42.498656483360165
590,15,8,basic,561,408,72.72727272727273,419.4828431372549,119.14460784313725,569.2626815278925,236.05514337118328,41.46682208951671
591,20,6,basic,539,420,77.92207792207793,317.46190476190475,130.4309523809524,758.5192843902637,268.2104829325248,35.35974476220812
592,5,4,basic,556,270,48.561151079136685,838.4592592592593,113.04074074074074,191.41115513832406,139.1907093629663,72.71818053779549
593,5,4,smart,563,287,50.97690941385436,992.1951219512196,123.81184668989548,191.56471126948608,145.58111977773495,75.99579213362364
594,15,4,basic,559,425,76.02862254025044,420.24,123.54823529411765,570.4776382848302,255.17311005404378,44.7297304800999
595,20,8,smart,561,466,83.06595365418895,354.3304721030043,125.39270386266094,758.8517986943916,287.3933205947345,37.87212748117567
596,20,4,smart,562,475,84.51957295373666,339.9263157894737,128.70105263157896,759.032987095858,299.3966748343673,39.4444879108471
597,5,6,basic,542,268,49.44649446494465,918.3656716417911,119.41417910447761,191.12177162838378,132.5930285268245,69.37620313850884
598,5,4,smart,562,291,51.779359430604984,1010.1615120274914,123.09621993127148,191.41899925006706,147.15696758347778,76.87688691300389
599,5,4,smart,558,274,49.10394265232975,1031.492700729927,133.32481751824818,191.81360685719196,148.63401093080665,77.48877327637494
600,20,8,smart,567,490,86.41975308641975,354.94081632653064,121.16122448979591,759.0128939224549,299.0514793913061,39.400052592763856
601,10,4,basic,555,364,65.58558558558558,626.8324175824176,115.88461538461539,380.6905651977529,201.41381919124396,52.907489074917805
602,10,6,smart,546,380,69.59706959706959,647.4342105263158,128.01842105263157,381.6489869730479,218.2896816427252,57.19645252409404
603,20,8,smart,565,475,84.070796460177,300.8147368421053,124.35157894736842,759.088330401213,293.4877675160094,38.66319053553197
604,5,4,basic,556,255,45.86330935251798,934.3450980392157,116.85882352941177,191.23485041889936,130.47303864748915,68.22660114601933
605,10,6,smart,550,372,67.63636363636364,652.6451612903226,123.06451612903226,381.07038860818284,205.8372459339125,54.01554465717216
606,10,8,smart,561,388,69.16221033868094,589.1881443298969,116.76030927835052,381.29804389880167,220.18520867647732,57.746220364800905
607,20,4,basic,553,430,77.75768535262206,308.04418604651164,125.5093023255814,758.7037018942211,274.32238889921854,36.156722079295285
608,15,6,basic,542,395,72.87822878228782,458.20506329113925,122.926582278481,569.6413014383447,232.72334489165326,40.85436647659266
609,15,6,smart,549,402,73.224043715847,434.6169154228856,120.98258706467662,570.2976373825428,240.57621797196228,42.184326604633846
610,10,8,smart,559,367,65.65295169946333,538.8337874659401,123.31607629427793,381.3257360881588,212.3287564860807,55.6817272980999
611,5,8,smart,562,279,49.644128113879006,998.3548387096774,112.2078853046595,191.6542988948431,140.81400726710513,73.47291872871946
612,5,4,smart,559,292,52.23613595706619,976.5616438356165,124.57876712328768,191.22652957054697,145.72693504039208,76.2064423632343
613,20,8,smart,563,463,82.2380106571936,346.2375809935205,121.63714902807776,758.6747120910414,282.17212529038005,37.19276796674345
614,5,6,smart,545,266,48.80733944954129,912.984962406015,131.01127819548873,191.44975143034802,142.90659815794996,74.64444173485452
615,15,8,basic,561,447,79.67914438502673,471.7427293064877,122.53914988814317,569.8384939167291,255.1041043088034,44.767790704234514
616,15,6,basic,545,415,76.14678899082568,460.69879518072287,125.69638554216867,569.9260333696535,243.70928350797612,42.76156364836672
617,15,6,smart,546,409,74.9084249084249,461.12224938875306,126.9877750611247,570.2572133690545,253.34037100346276,44.425631989245524
618,5,4,smart,559,271,48.479427549194995,925.929889298893,123.54981549815498,191.24184426848143,139.68992303923724,73.04359753147368
619,5,8,smart,563,278,49.37833037300178,904.9532374100719,119.12589928057554,191.39985954601346,140.17657235244218,73.23755236024249
620,10,8,basic,558,386,69.17562724014337,576.8497409326425,111.87823834196891,380.69917927806745,205.1684220179733,53.89253068710078
621,20,6,smart,546,459,84.06593406593407,407.9259259259259,131.22657952069716,758.5052764708915,290.0755200467584,38.2430457697535
622,10,8,smart,561,384,68.44919786096256,588.6041666666666,119.70052083333333,381.4098057015558,210.66373668793537,55.23291051745397
623,20,4,smart,559,466,83.36314847942755,337.03648068669526,130.5343347639485,759.4766290919332,303.93713969199695,40.01928802672951
624,5,6,smart,549,275,50.09107468123861,1000.4509090909091,122.01818181818182,191.18244369850396,137.64254363017835,71.99538878540625
625,10,4,basic,559,376,67.26296958855099,608.7446808510638,116.75797872340425,380.9010724284939,211.52573632695106,55.53298523901125
626,15,8,basic,561,414,73.79679144385027,455.95410628019323,127.09661835748793,569.5130475577027,249.4802296318793,43.80588481716955
627,5,8,basic,565,282,49.91150442477876,864.3439716312057,117.90070921985816,191.21324138325784,142.457800694396,74.50205836365748
628,15,4,smart,561,453,80.74866310160428,473.7880794701987,127.42604856512142,571.2558345094747,276.89913049380266,48.472000418441255
629,10,4,basic,558,373,66.84587813620072,750.4986595174263,127.7828418230563,381.70470576717713,219.29253122243398,57.45083251768782
630,5,4,smart,555,263,47.387387387387385,879.4562737642585,121.9809885931559,191.5235315606016,136.51089882817186,71.27630621461117
631,15,8,basic,559,423,75.67084078711986,441.27186761229314,119.18676122931443,569.6738804171839,241.8703460336112,42.45768576514068
632,15,8,smart,558,428,76.70250896057348,425.16121495327104,121.76168224299066,560.7626631956915,257.91830877193917,45.99420141528439
633,10,8,basic,557,387,69.47935368043088,592.5891472868217,115.31782945736434,381.2041812765472,212.47597103393844,55.73810085776479
634,15,4,smart,564,456,80.85106382978722,519.719298245614,128.94298245614036,571.9314437525935,287.260800994338,50.22643957281731
635,10,6,basic,547,371,67.82449725776965,632.1266846361186,125.98382749326146,381.55293057830653,208.25283863923534,54.58032738042235
636,5,8,basic,556,284,51.07913669064749,961.6725352112676,116.38028169014085,191.27212344477397,140.44716381514314,73.42793151752429
637,5,6,basic,547,278,50.822669104204756,931.1294964028777,127.21942446043165,191.37019787316368,146.20024614629318,76.39655901029677
638,20,6,basic,553,430,77.75768535262206,363.1209302325581,128.28604651162792,757.9848912112205,270.85400912608077,35.733431136505914
639,20,4,basic,556,438,78.77697841726618,412.4018264840183,133.19634703196348,758.8470668731451,280.8707535407924,37.01282719562056
640,20,6,basic,545,408,74.86238532110092,404.6666666666667,128.60539215686273,758.2904720357332,265.56665327685914,35.02175789759161
641,10,6,smart,545,374,68.62385321100918,608.8449197860963,127.8903743315508,381.3677479688557,217.94874844510971,57.14923446093518
642,15,6,smart,542,405,74.72324723247232,516.0222222222222,123.70864197530864,570.1827158395009,238.82112570162207,41.88501669153492
643,20,4,smart,559,467,83.54203935599284,300.7259100642398,130.27194860813705,759.9112466231487,307.04089111084636,40.40483575881494
644,20,4,basic,555,454,81.8018018018018,388.2973568281938,130.78193832599118,758.4778687492013,284.32408984019173,37.486141857911804
645,15,4,smart,562,447,79.53736654804271,505.50782997762866,125.80536912751678,570.9848965003034,268.7170370293049,47.06202189871096
646,20,8,basic,561,464,82.70944741532978,345.02370689655174,121.95043103448276,758.4781049497814,278.0534744408155,36.65939367613325
647,10,8,smart,562,381,67.79359430604983,620.7296587926509,122.12073490813648,381.8570642108001,214.9239070626964,56.2838630488318
648,15,6,smart,543,410,75.50644567219152,465.24146341463415,127.57073170731708,570.1921836091028,252.33357015453035,44.25412648720531
649,15,6,basic,543,385,70.90239410681399,432.0311688311688,122.18181818181819,569.4679136924983,234.28236427556578,41.14057326890479
650,15,8,smart,565,453,80.17699115044248,440.5253863134658,124.77924944812362,570.249944191282,268.22989824191694,47.037251116668784
651,5,6,smart,539,254,47.124304267161406,931.4330708661417,114.38188976377953,191.53793373720364,131.8049078497339,68.81399693419193
652,20,8,basic,554,437,78.88086642599278,371.6109839816934,121.75057208237986,757.8079206144449,259.5846434362225,34.25467540979862
653,10,8,basic,559,376,67.26296958855099,533.6808510638298,121.42021276595744,381.1065477498949,214.08376096811185,56.17425421633179
654,10,6,smart,547,368,67.27605118829982,617.0896739130435,125.6195652173913,381.5427651763729,214.2695539321636,56.158725440152125
655,15,6,smart,546,425,77.83882783882784,446.1694117647059,127.74117647058823,570.5808420002073,258.78425717026903,45.354529651413536
656,15,8,smart,556,445,80.03597122302159,478.33483146067414,122.78426966292135,569.9156431234403,255.00929894206803,44.74509552755592
657,20,8,basic,566,446,78.79858657243817,293.28026905829597,121.84529147982063,757.453669544545,272.1500891234355,35.9296020424693
658,15,8,basic,560,417,74.46428571428572,457.652278177458,119.5347721822542,569.704607289635,241.71510141299603,42.42814580049715
659,10,6,smart,547,390,71.29798903107861,637.5564102564102,122.45384615384616,381.4800332759406,215.69875461321774,56.54260663681806
660,20,8,smart,561,486,86.63101604278076,305.724279835391,125.29012345679013,759.15668303751,295.5326096482566,38.92906645645038
661,5,6,basic,550,268,48.72727272727273,961.8171641791045,122.96641791044776,191.10847583666043,137.5326897683392,71.96577188229358
662,10,6,smart,542,394,72.69372693726937,670.4238578680203,129.07868020304568,381.4172167407826,219.1304579598585,57.45164306748721
663,5,4,basic,561,277,49.376114081996434,942.3249097472924,124.2129963898917,191.35204671541183,140.14225103374466,73.2379158934062
664,5,4,basic,555,265,47.74774774774775,987.433962264151,121.67169811320754,191.19515779034703,136.503071486,71.39462790981399
665,15,8,smart,559,456,81.5742397137746,481.4320175438597,122.01754385964912,569.950943719036,260.4046389049064,45.688956527682485
666,20,4,basic,557,457,82.04667863554758,405.62363238512035,133.24288840262582,758.1627146787926,282.33068095810285,37.23879788492589
667,10,6,smart,542,370,68.26568265682657,613.5054054054054,124.56486486486486,381.5034430498084,214.30218000637174,56.17306577712664
668,5,4,smart,558,259,46.415770609319,963.957528957529,124.53281853281854,191.40383253252278,135.20204427511402,70.63706221877291
669,15,6,basic,546,416,76.19047619047619,403.375,122.78846153846153,569.8453704075692,249.11373386895792,43.71602311883044
670,10,8,smart,553,394,71.24773960216999,533.5685279187817,115.17005076142132,381.1026579736316,213.07601898889013,55.91039960776993
671,10,8,smart,564,370,65.60283687943263,614.9,118.54864864864865,381.2652500324804,211.97354767561467,55.59739516191324
672,15,8,basic,556,426,76.61870503597122,415.4342723004695,120.40610328638498,569.8222951551253,243.589645187555,42.748352821337306
673,20,6,basic,547,425,77.6965265082267,361.0847058823529,120.04941176470588,757.3507713700562,254.65711082892298,33.62472456035733
674,20,4,smart,557,468,84.02154398563735,356.77564102564105,132.1965811965812,759.6508564781525,299.64987557287384,39.44573655351257
675,5,6,smart,547,281,51.37111517367459,955.067615658363,120.31316725978648,191.5125209515256,142.2951152811849,74.30068518454817
676,15,4,basic,558,403,72.22222222222221,462.85856079404465,126.84615384615384,569.5254945416096,240.11193797098375,42.15999815148594
677,10,8,basic,561,374,66.66666666666666,634.2620320855615,117.1711229946524,380.7827788927357,206.2553066878878,54.16613306086218
